,year,state,county,policies_prem,acres_insured,liabilities,premium,subsidy,indemnity,loss_ratio,net_benefit,farmer_premium,benefit_by_pol,benefit_by_acre
243,2014,Connecticut,Litchfield,22,3074,1258829,114065,75257,120546,1.056818,81738,38808,3715.363636,26.59011061
244,2014,Connecticut,Middlesex,6,228,779157,131908,94042,67209,0.509514,29343,37866,4890.5,128.6973684
245,2014,Connecticut,New Haven,19,792,1480919,239823,164831,41473,0.172931,-33519,74992,-1764.157895,-42.3219697
246,2014,Connecticut,New London,28,4352,1675657,96294,64692,1816,0.018858,-29786,31602,-1063.785714,-6.844209559
247,2014,Connecticut,Tolland,24,3094,2991340,485561,285591,447204,0.921004,247234,199970,10301.41667,79.90756303
248,2014,Connecticut,Windham,38,6256,2438432,184721,121651,46297,0.250632,-16773,63070,-441.3947368,-2.681106138
249,2014,Delaware,Kent,681,142021,50615092,4466407,2575196,543852,0.121764,-1347359,1891211,-1978.500734,-9.487040649
250,2014,Delaware,New Castle,152,41114,15838099,1136160,677661,84194,0.074103,-374305,458499,-2462.532895,-9.10407647
251,2014,Delaware,Sussex,866,177662,59744066,5547135,3397413,592028,0.106726,-1557694,2149722,-1798.722864,-8.76773874
252,2014,Florida,Alachua,85,17640,13558193,1231623,722014,1619811,1.315184,1110202,509609,13061.2,62.93662132
253,2014,Florida,Bradford,6,818,411334,78419,39996,4831,0.061604,-33592,38423,-5598.666667,-41.06601467
254,2014,Florida,Brevard,20,13509,1759965,123749,80751,6434,0.051992,-36564,42998,-1828.2,-2.706640018
255,2014,Florida,Broward,1,11744,279812,54066,27574,188384,3.484333,161892,26492,161892,13.78508174
256,2014,Florida,Calhoun,39,16025,5762735,818033,491324,775910,0.948506,449201,326709,11517.97436,28.03126365
257,2014,Florida,Charlotte,58,51996,17358628,1155108,639152,2109548,1.826277,1593592,515956,27475.72414,30.64835757
258,2014,Florida,Citrus,8,692,529920,64603,34697,0,0,-29906,29906,-3738.25,-43.21676301
259,2014,Florida,Clay,1,3700,72372,13803,7039,5072,0.367456,-1692,6764,-1692,-0.457297297
260,2014,Florida,Collier,104,43639,80190806,5967265,4211316,1516698,0.254169,-239251,1755949,-2300.490385,-5.482504182
261,2014,Florida,Columbia,42,12475,4323410,537167,296844,491096,0.914233,250773,240323,5970.785714,20.10204409
262,2014,Florida,De Soto,274,119903,71771232,3234485,2032703,1084978,0.33544,-116804,1201782,-426.2919708,-0.974154108
263,2014,Florida,Dixie,15,10126,4148727,219132,123305,349750,1.596069,253923,95827,16928.2,25.07633814
264,2014,Florida,Escambia,108,24089,8986546,712943,470105,429394,0.602283,186556,242838,1727.37037,7.744447673
265,2014,Florida,Flagler,16,4925,7201674,389783,246596,0,0,-143187,143187,-8949.1875,-29.07350254
266,2014,Florida,Gadsden,38,6106,2898230,370186,236785,181335,0.489848,47934,133401,1261.421053,7.850311169
267,2014,Florida,Gilchrist,44,15245,9103457,799256,444591,354792,0.443902,127,354665,2.886363636,0.0083306
268,2014,Florida,Glades,76,129163,16070118,851699,532801,65319,0.076692,-253579,318898,-3336.565789,-1.963247989
269,2014,Florida,Gulf,2,272,32262,14102,7935,12580,0.892072,6413,6167,3206.5,23.57720588
270,2014,Florida,Hamilton,54,9525,4330476,342586,200132,54980,0.160485,-87474,142454,-1619.888889,-9.183622047
271,2014,Florida,Hardee,510,189901,51469779,3029678,1926805,289436,0.095533,-813437,1102873,-1594.97451,-4.283479287
272,2014,Florida,Hendry,197,97507,97186161,6014050,3819324,1850151,0.307638,-344575,2194726,-1749.111675,-3.533848852
273,2014,Florida,Hernando,10,1953,374053,35740,19454,0,0,-16286,16286,-1628.6,-8.338965694
274,2014,Florida,Highlands,371,197630,58655013,2860356,1860841,744046,0.260123,-255469,999515,-688.5956873,-1.292663057
275,2014,Florida,Hillsborough,86,14870,15302955,1939964,1157393,1212696,0.625112,430125,782571,5001.453488,28.92568931
276,2014,Florida,Holmes,143,20040,5981553,1504425,913361,1121842,0.745694,530778,591064,3711.734266,26.48592814
277,2014,Florida,Indian River,167,38341,49164786,2358783,1387511,74855,0.031734,-896417,971272,-5367.766467,-23.38011528
278,2014,Florida,Jackson,424,84104,34262350,6763708,4084474,8065529,1.192471,5386295,2679234,12703.52594,64.04326786
279,2014,Florida,Jefferson,38,8502,1664719,155670,106152,76774,0.493184,27256,49518,717.2631579,3.205833921
280,2014,Florida,Lafayette,21,8537,2786590,184378,105825,31924,0.173144,-46629,78553,-2220.428571,-5.461988989
281,2014,Florida,Lake,161,11625,7225339,427689,265181,137641,0.321824,-24867,162508,-154.4534161,-2.139096774
282,2014,Florida,Lee,44,7763,20584912,844359,535187,57439,0.068026,-251733,309172,-5721.204545,-32.42728327
283,2014,Florida,Leon,6,752,191754,41401,23096,12059,0.291273,-6246,18305,-1041,-8.305851064
284,2014,Florida,Levy,80,31030,14573290,1225665,685857,465143,0.379502,-74665,539808,-933.3125,-2.406219787
285,2014,Florida,Liberty,0,0,0,0,0,0,0,0,0,0,0
286,2014,Florida,Madison,80,28715,9130388,580041,372727,130340,0.224708,-76974,207314,-962.175,-2.680619885
287,2014,Florida,Manatee,110,47348,60982649,4843961,3181650,1119937,0.231202,-542374,1662311,-4930.672727,-11.45505618
288,2014,Florida,Marion,38,7423,4452128,384597,221521,241654,0.62833,78578,163076,2067.842105,10.585747
289,2014,Florida,Martin,45,37235,13976976,896131,533475,482686,0.538633,120030,362656,2667.333333,3.223579965
290,2014,Florida,Miami - Dade,64,7641,19819110,1775187,1033956,1590124,0.89575,848893,741231,13263.95313,111.0971077
291,2014,Florida,Nassau,3,527,154584,31775,16929,0,0,-14846,14846,-4948.666667,-28.17077799
292,2014,Florida,Okaloosa,35,5676,2873777,411629,238830,691447,1.679782,518648,172799,14818.51429,91.37561663
293,2014,Florida,Okeechobee,114,151726,16036965,1881224,998242,991393,0.526993,108411,882982,950.9736842,0.714518276
294,2014,Florida,Orange,37,6036,1773213,104113,60380,0,0,-43733,43733,-1181.972973,-7.245361166
295,2014,Florida,Osceola,77,181651,13377663,1212143,679494,456208,0.376364,-76441,532649,-992.7402597,-0.420812437
296,2014,Florida,Palm Beach,102,228079,102321559,2723994,2236395,17488,0.006419,-470111,487599,-4608.931373,-2.061176171
297,2014,Florida,Pasco,64,12806,4915449,310771,187919,17287,0.055626,-105565,122852,-1649.453125,-8.243401531
298,2014,Florida,Polk,1226,128836,87929734,3877137,2583172,84180,0.021711,-1209785,1293965,-986.774062,-9.390116117
299,2014,Florida,Putnam,15,5783,7803460,758409,461724,415403,0.547729,118718,296685,7914.533333,20.52879128
300,2014,Florida,Santa Rosa,204,40841,21113630,1608293,1017681,954530,0.593505,363918,590612,1783.911765,8.91060454
301,2014,Florida,Sarasota,20,33553,4839042,720943,400814,118602,0.164509,-201527,320129,-10076.35,-6.006228951
302,2014,Florida,Seminole,14,319,459040,28498,15085,0,0,-13413,13413,-958.0714286,-42.04702194
303,2014,Florida,St Johns,29,12199,18385408,1033442,717948,770891,0.745945,455397,315494,15703.34483,37.33068284
304,2014,Florida,St Lucie,181,79811,57374496,3311297,1824783,499153,0.150742,-987361,1486514,-5455.033149,-12.37123955
305,2014,Florida,Sumter,4,4589,381661,58092,32597,20976,0.361082,-4519,25495,-1129.75,-0.984746132
306,2014,Florida,Suwannee,77,19979,9720314,634312,396989,361419,0.569781,124096,237323,1611.636364,6.211321888
307,2014,Florida,Union,4,716,292848,51096,26135,0,0,-24961,24961,-6240.25,-34.86173184
308,2014,Florida,Volusia,11,1147,475916,22445,14244,0,0,-8201,8201,-745.5454545,-7.149956408
309,2014,Florida,Walton,67,16160,3889458,640059,437637,303117,0.473576,100695,202422,1502.910448,6.231126238
310,2014,Florida,Washington,64,8257,3378302,626207,389908,531210,0.848297,294911,236299,4607.984375,35.71648298
311,2014,GEORGIA,Appling,327,55626,26335026,2517157,1532004,2047942,0.813593,1062789,985153,3250.119266,19.10597562
312,2014,GEORGIA,Atkinson,144,29918,19102786,1915594,1164942,2614574,1.364889,1863922,750652,12943.90278,62.3010228
313,2014,GEORGIA,Bacon,267,31498,19782138,2896744,1815379,1879397,0.648796,798032,1081365,2988.883895,25.33595784
314,2014,GEORGIA,Baker,216,47310,28683115,3769683,2107366,4505110,1.195089,2842793,1662317,13161.0787,60.0886282
315,2014,GEORGIA,Baldwin,1,14,2492,147,94,0,0,-53,53,-53,-3.785714286
316,2014,GEORGIA,Banks,0,0,0,0,0,0,0,0,0,0,0
317,2014,GEORGIA,Bartow,34,8047,2307975,220967,151817,62680,0.283662,-6470,69150,-190.2941176,-0.804026345
318,2014,GEORGIA,Ben Hill,161,20083,10782024,815948,496718,1273450,1.560699,954220,319230,5926.832298,47.51381766
319,2014,GEORGIA,Berrien,419,53238,29931685,3399495,2039912,3018662,0.887973,1659079,1359583,3959.615752,31.16343589
320,2014,GEORGIA,Bibb,9,1899,283707,43828,26638,1361,0.031053,-15829,17190,-1758.777778,-8.335439705
321,2014,GEORGIA,Bleckley,161,29323,8104838,929376,581048,218558,0.235166,-129770,348328,-806.0248447,-4.425536268
322,2014,GEORGIA,Brantley,56,3845,2024932,317543,196043,121475,0.382546,-25,121500,-0.446428571,-0.006501951
323,2014,GEORGIA,Brooks,302,69273,26277463,2166039,1569659,2357926,1.088588,1761546,596380,5832.933775,25.42904162
324,2014,GEORGIA,Bryan,15,3316,1161561,185485,114367,14501,0.078178,-56617,71118,-3774.466667,-17.0738842
325,2014,GEORGIA,Bulloch,400,81981,37351284,5643903,3641017,2713887,0.480852,711001,2002886,1777.5025,8.672753443
326,2014,GEORGIA,Burke,286,69637,26481126,2763683,1879591,682912,0.247102,-201180,884092,-703.4265734,-2.888981432
327,2014,GEORGIA,Butts,3,526,53706,4149,4149,0,0,0,0,0,0
328,2014,GEORGIA,Calhoun,223,43314,18219208,1592831,1005309,1150154,0.722081,562632,587522,2523.013453,12.98961075
329,2014,GEORGIA,Candler,125,22284,13221194,2091032,1393448,2150379,1.028381,1452795,697584,11622.36,65.19453419
330,2014,GEORGIA,Carroll,6,547,118024,15746,9659,5668,0.359964,-419,6087,-69.83333333,-0.765996344
331,2014,GEORGIA,Catoosa,1,117,38488,7255,5587,0,0,-1668,1668,-1668,-14.25641026
332,2014,GEORGIA,Charlton,8,636,182109,37435,21615,8056,0.215199,-7764,15820,-970.5,-12.20754717
333,2014,GEORGIA,Chatham,2,73,10784,5406,3190,0,0,-2216,2216,-1108,-30.35616438
334,2014,GEORGIA,Chattooga,21,3459,946423,115907,84733,142361,1.228234,111187,31174,5294.619048,32.14426135
335,2014,GEORGIA,Cherokee,4,1108,133746,13502,6886,20911,1.548733,14295,6616,3573.75,12.90162455
336,2014,GEORGIA,Clarke,1,406,126435,19556,15645,0,0,-3911,3911,-3911,-9.633004926
337,2014,GEORGIA,Clay,89,22025,8421378,958819,571061,1096456,1.143548,708698,387758,7962.898876,32.1769807
338,2014,GEORGIA,Clinch,62,5122,9117259,984188,785256,273191,0.27758,74259,198932,1197.725806,14.49804764
339,2014,GEORGIA,Coffee,451,68015,38765710,3452567,2079891,4778230,1.383964,3405554,1372676,7551.117517,50.07063148
340,2014,GEORGIA,Colquitt,519,90893,51757149,4674692,2761817,7421067,1.587498,5508192,1912875,10613.08671,60.60083835
341,2014,GEORGIA,Cook,234,36346,21607301,2253636,1209592,2432531,1.07938,1388487,1044044,5933.705128,38.20192043
342,2014,GEORGIA,Coweta,1,1085,203498,28464,14518,2669,0.093767,-11277,13946,-11277,-10.39354839
343,2014,GEORGIA,Crawford,46,5336,5528710,509208,313123,392521,0.770846,196436,196085,4270.347826,36.81334333
344,2014,GEORGIA,Crisp,254,57563,23829349,2376623,1461483,2775121,1.167674,1859981,915140,7322.759843,32.31209284
345,2014,GEORGIA,Dade,4,614,212885,29680,22005,0,0,-7675,7675,-1918.75,-12.5
346,2014,GEORGIA,Dawson,8,1442,149096,15456,7951,11959,0.773744,4454,7505,556.75,3.088765603
347,2014,GEORGIA,Decatur,354,92522,60153731,5505953,3390383,5608225,1.018574,3492655,2115570,9866.257062,37.74945418
348,2014,GEORGIA,Dodge,186,29875,9167010,1100975,709806,506078,0.459663,114909,391169,617.7903226,3.84632636
349,2014,GEORGIA,Dooly,366,102296,39043038,6107804,3932191,6943086,1.136756,4767473,2175613,13025.88251,46.6046864
350,2014,GEORGIA,Dougherty,118,26098,22077053,1375009,826304,2125772,1.546005,1577067,548705,13364.97458,60.42865354
351,2014,GEORGIA,Early,452,86130,38464968,4996154,2941261,6020283,1.204983,3965390,2054893,8772.986726,46.03959132
352,2014,GEORGIA,Echols,6,1711,344204,54128,33205,10492,0.193836,-10431,20923,-1738.5,-6.096434833
353,2014,GEORGIA,Effingham,81,13942,4860370,634729,400221,227458,0.358354,-7050,234508,-87.03703704,-0.505666332
354,2014,GEORGIA,Elbert,8,1541,228861,26429,20793,1254,0.047447,-4382,5636,-547.75,-2.843608047
355,2014,GEORGIA,Emanuel,240,35690,12610207,1631705,1071088,1135987,0.696196,575370,560617,2397.375,16.1213225
356,2014,GEORGIA,Evans,59,8414,4289322,668692,409323,278070,0.415841,18701,259369,316.9661017,2.222605182
357,2014,GEORGIA,Fannin,1,126,530449,63747,40798,0,0,-22949,22949,-22949,-182.1349206
358,2014,GEORGIA,Fayette,1,49,7861,896,493,228,0.254464,-175,403,-175,-3.571428571
359,2014,GEORGIA,Floyd,28,7622,2561976,272227,181245,8391,0.030823,-82591,90982,-2949.678571,-10.83586985
360,2014,GEORGIA,Forsyth,12,3294,388372,39678,20235,31580,0.795907,12137,19443,1011.416667,3.684578021
361,2014,GEORGIA,Franklin,5,472,87680,14918,9149,0,0,-5769,5769,-1153.8,-12.22245763
362,2014,GEORGIA,Fulton,0,0,0,0,0,0,0,0,0,0,0
363,2014,GEORGIA,Gilmer,3,149,32237,2955,2955,0,0,0,0,0,0
364,2014,GEORGIA,Glascock,20,2991,691739,111083,74271,22893,0.206089,-13919,36812,-695.95,-4.653627549
365,2014,GEORGIA,Gordon,25,8626,1935484,197774,133840,23717,0.119919,-40217,63934,-1608.68,-4.662300023
366,2014,GEORGIA,Grady,356,58766,25454070,2716097,1672470,3426089,1.261401,2382462,1043627,6692.308989,40.54150359
367,2014,GEORGIA,Greene,2,64,12902,2890,1705,0,0,-1185,1185,-592.5,-18.515625
368,2014,GEORGIA,Habersham,5,279,68298,14075,9561,297,0.021101,-4217,4514,-843.4,-15.11469534
369,2014,GEORGIA,Hall,12,928,234146,52656,40353,8734,0.165869,-3569,12303,-297.4166667,-3.845905172
370,2014,GEORGIA,Hancock,2,263,108854,16607,10565,95648,5.759499,89606,6042,44803,340.7072243
371,2014,GEORGIA,Haralson,1,505,98559,15838,12670,0,0,-3168,3168,-3168,-6.273267327
372,2014,GEORGIA,Harris,1,43,3872,1739,956,0,0,-783,783,-783,-18.20930233
373,2014,GEORGIA,Hart,17,2925,508025,58032,45932,63972,1.102357,51872,12100,3051.294118,17.73401709
374,2014,GEORGIA,Heard,3,184,47549,10666,8166,0,0,-2500,2500,-833.3333333,-13.58695652
375,2014,GEORGIA,Henry,4,471,59529,10802,8008,7132,0.660248,4338,2794,1084.5,9.210191083
376,2014,GEORGIA,Houston,121,24750,9043558,1174343,741663,942267,0.802378,509587,432680,4211.46281,20.58937374
377,2014,GEORGIA,Irwin,415,65948,32259455,2396494,1426594,3703886,1.545543,2733986,969900,6587.918072,41.45669315
378,2014,GEORGIA,Jackson,0,0,0,0,0,0,0,0,0,0,0
379,2014,GEORGIA,Jasper,2,1066,75378,10348,5282,11378,1.099536,6312,5066,3156,5.92120075
380,2014,GEORGIA,Jeff Davis,133,34647,16481531,1745824,1049991,2176340,1.246597,1480507,695833,11131.63158,42.73117442
381,2014,GEORGIA,Jefferson,196,44005,14033431,1500395,979937,870872,0.580428,350414,520458,1787.826531,7.963049653
382,2014,GEORGIA,Jenkins,187,34731,16024527,1802119,1145897,477256,0.26483,-178966,656222,-957.0374332,-5.152918142
383,2014,GEORGIA,Johnson,63,11663,3114004,441064,280805,341126,0.773416,180867,160259,2870.904762,15.50775958
384,2014,GEORGIA,Jones,1,311,44514,5880,2997,206,0.035034,-2677,2883,-2677,-8.607717042
385,2014,GEORGIA,Lamar,14,2857,675268,111526,71835,12069,0.108216,-27622,39691,-1973,-9.668183409
386,2014,GEORGIA,Lanier,81,13058,8227676,693692,416575,585643,0.84424,308526,277117,3808.962963,23.62735488
387,2014,GEORGIA,Laurens,178,26792,6963822,1115957,707952,644577,0.5776,236572,408005,1329.05618,8.829949239
388,2014,GEORGIA,Lee,226,59332,28987296,2399137,1437401,2354594,0.981433,1392858,961736,6163.088496,23.47566237
389,2014,GEORGIA,Liberty,4,355,78865,18341,10821,25355,1.382421,17835,7520,4458.75,50.23943662
390,2014,GEORGIA,Long,17,1232,436891,85939,56228,78898,0.918069,49187,29711,2893.352941,39.92451299
391,2014,GEORGIA,Lowndes,116,17849,7174610,733038,457708,784128,1.069696,508798,275330,4386.189655,28.50568659
392,2014,GEORGIA,Lumpkin,6,983,176878,21411,12731,16232,0.758114,7552,8680,1258.666667,7.682604273
393,2014,GEORGIA,Macon,176,39768,19298358,2185583,1351317,1066411,0.487929,232145,834266,1319.005682,5.837482398
394,2014,GEORGIA,Madison,10,1259,200672,30310,24794,7377,0.243385,1861,5516,186.1,1.478157268
395,2014,GEORGIA,Marion,38,4651,1482809,200389,119565,164071,0.818762,83247,80824,2190.710526,17.89873146
396,2014,GEORGIA,Mcduffie,1,98,23642,3753,2515,10265,2.735145,9027,1238,9027,92.1122449
397,2014,GEORGIA,Mcintosh,1,63,276599,54860,30173,0,0,-24687,24687,-24687,-391.8571429
398,2014,GEORGIA,Meriwether,4,512,599872,223277,133787,532806,2.3863,443316,89490,110829,865.8515625
399,2014,GEORGIA,Miller,322,74272,44414494,4881897,2824129,5353125,1.096525,3295357,2057768,10234.02795,44.36876616
400,2014,GEORGIA,Mitchell,485,117473,66483597,4944199,2940991,5827980,1.178751,3824772,2003208,7886.127835,32.55873264
401,2014,GEORGIA,Monroe,8,1950,633775,97165,61197,111679,1.149374,75711,35968,9463.875,38.82615385
402,2014,GEORGIA,Montgomery,80,11815,4721913,636659,406670,640773,1.006461,410784,229989,5134.8,34.76800677
403,2014,GEORGIA,Morgan,21,3245,769071,102164,70782,81336,0.796131,49954,31382,2378.761905,15.39414484
404,2014,GEORGIA,Murray,10,3397,490015,30458,27050,0,0,-3408,3408,-340.8,-1.003238151
405,2014,GEORGIA,Newton,4,215,34822,5938,3675,1010,0.17009,-1253,2263,-313.25,-5.827906977
406,2014,GEORGIA,Oconee,5,794,190351,35205,26940,13394,0.380457,5129,8265,1025.8,6.459697733
407,2014,GEORGIA,Oglethorpe,10,4568,503609,59072,45395,35379,0.598913,21702,13677,2170.2,4.750875657
408,2014,GEORGIA,Peach,104,19006,16003663,1322275,808981,831154,0.628578,317860,513294,3056.346154,16.72419236
409,2014,GEORGIA,Pickens,3,644,76146,7810,3984,12699,1.625992,8873,3826,2957.666667,13.77795031
410,2014,GEORGIA,Pierce,231,32122,16402839,2163762,1300015,1645927,0.760678,782180,863747,3386.060606,24.35028952
411,2014,GEORGIA,Pike,8,1657,259685,39137,28534,8076,0.206352,-2527,10603,-315.875,-1.525045263
412,2014,GEORGIA,Polk,30,4498,1264631,145041,104031,7587,0.052309,-33423,41010,-1114.1,-7.430635838
413,2014,GEORGIA,Pulaski,239,43911,15400400,1973220,1293762,1190273,0.603213,510815,679458,2137.301255,11.63296213
414,2014,GEORGIA,Putnam,8,2973,532774,66315,41790,8885,0.133981,-15640,24525,-1955,-5.260679448
415,2014,GEORGIA,Quitman,13,1505,643824,85017,57623,48228,0.567274,20834,27394,1602.615385,13.84318937
416,2014,GEORGIA,Rabun,1,31,78299,19916,13344,53993,2.711036,47421,6572,47421,1529.709677
417,2014,GEORGIA,Randolph,244,49707,20051427,1603961,1008513,1385118,0.86356,789670,595448,3236.352459,15.88649486
418,2014,GEORGIA,Richmond,8,1068,286152,19316,14749,7444,0.385379,2877,4567,359.625,2.693820225
