Pay_year,State,full_practice_code,practice_code,StatutoryCategory, payments ,practice_instance_count
2015,Virginia,MINPAY,MINPAY,2014 Other Practices,15669,21
2015,Virginia,NIPF,NIPF,NIPF,1527601,534
2015,Virginia,PAST,PAST,Pastureland,1222436,847
2015,Virginia,PCROP,PCROP,Pastured Cropland,21718,39
2015,Virginia,RCCR,RCCR,2014 Other Practices,68316,16
2015,Washington,CROP,CROP,Cropland,30977031,1980
2015,Washington,MINPAY,MINPAY,2014 Other Practices,9445,10
2015,Washington,NIPF,NIPF,NIPF,144458,72
2015,Washington,PAST,PAST,Pastureland,244855,250
2015,Washington,PCROP,PCROP,Pastured Cropland,,
2015,Washington,RANGE,RANGE,Rangeland,2893197,444
2015,Washington,RCCR,RCCR,2014 Other Practices,,
2015,Washington,RCCR98,RCCR98,2014 Other Practices,,
2015,West Virginia,CROP,CROP,Cropland,848373,1156
2015,West Virginia,MINPAY,MINPAY,2014 Other Practices,216096,309
2015,West Virginia,NIPF,NIPF,NIPF,562281,768
2015,West Virginia,PAST,PAST,Pastureland,757531,1306
2015,West Virginia,PCROP,PCROP,Pastured Cropland,20624,27
2015,West Virginia,RCCR,RCCR,2014 Other Practices,1230,5
2015,Wisconsin,CROP,CROP,Cropland,29068931,6120
2015,Wisconsin,MINPAY,MINPAY,2014 Other Practices,152192,207
2015,Wisconsin,NIPF,NIPF,NIPF,503908,1132
2015,Wisconsin,PAST,PAST,Pastureland,614207,1700
2015,Wisconsin,PCROP,PCROP,Pastured Cropland,293157,317
2015,Wisconsin,RCCR,RCCR,2014 Other Practices,209058,69
2015,Wisconsin,RCCR98,RCCR98,2014 Other Practices,8656,16
2015,Wyoming,CROP,CROP,Cropland,3892067,656
2015,Wyoming,PAST,PAST,Pastureland,,
2015,Wyoming,PCROP,PCROP,Pastured Cropland,,
2015,Wyoming,RANGE,RANGE,Rangeland,7620778,753
2016,Alabama,CROP,CROP,Cropland,3800623,370
2016,Alabama,MINPAY,MINPAY,2014 Other Practices,51993,72
2016,Alabama,NIPF,NIPF,NIPF,2165301,740
2016,Alabama,PAST,PAST,Pastureland,587852,407
2016,Alabama,PCROP,PCROP,Pastured Cropland,252613,163
2016,Alaska,CROP,CROP,Cropland,301745,40
2016,Alaska,NIPF,NIPF,NIPF,205600,5
2016,Alaska,PAST,PAST,Pastureland,27005,30
2016,Alaska,RCCR,RCCR,2014 Other Practices,27272,4
2016,Arizona,CROP,CROP,Cropland,21120,4
2016,Arizona,MINPAY,MINPAY,2014 Other Practices,6795,5
2016,Arizona,PAST,PAST,Pastureland,13250,10
2016,Arizona,RANGE,RANGE,Rangeland,2712325,30
2016,Arkansas,CROP,CROP,Cropland,74930524,5304
2016,Arkansas,MINPAY,MINPAY,2014 Other Practices,253595,316
2016,Arkansas,NIPF,NIPF,NIPF,798929,597
2016,Arkansas,PAST,PAST,Pastureland,2253036,1168
2016,Arkansas,PCROP,PCROP,Pastured Cropland,528259,307
2016,Arkansas,RCCR,RCCR,2014 Other Practices,19296,5
2016,California,CROP,CROP,Cropland,850138,158
2016,California,MINPAY,MINPAY,2014 Other Practices,,
2016,California,PAST,PAST,Pastureland,377433,116
2016,California,PCROP,PCROP,Pastured Cropland,,
2016,California,RANGE,RANGE,Rangeland,1074569,116
2016,Colorado,CROP,CROP,Cropland,18824352,2450
2016,Colorado,MINPAY,MINPAY,2014 Other Practices,31404,44
2016,Colorado,NIPF,NIPF,NIPF,61915,50
2016,Colorado,PAST,PAST,Pastureland,567380,341
2016,Colorado,PCROP,PCROP,Pastured Cropland,9438,17
2016,Colorado,RANGE,RANGE,Rangeland,9431518,1780
2016,Connecticut,CROP,CROP,Cropland,65657,40
2016,Connecticut,MINPAY,MINPAY,2014 Other Practices,18513,15
2016,Connecticut,NIPF,NIPF,NIPF,3275,10
2016,Connecticut,PAST,PAST,Pastureland,2123,18
2016,Connecticut,PCROP,PCROP,Pastured Cropland,,
2016,Connecticut,RCCR98,RCCR98,2014 Other Practices,,
2016,Delaware,CROP,CROP,Cropland,1886013,210
2016,Delaware,MINPAY,MINPAY,2014 Other Practices,,
2016,Delaware,NIPF,NIPF,NIPF,,
2016,Florida,CROP,CROP,Cropland,341814,98
2016,Florida,MINPAY,MINPAY,2014 Other Practices,,
2016,Florida,NIPF,NIPF,NIPF,251183,186
2016,Florida,PAST,PAST,Pastureland,2146320,297
2016,Florida,PCROP,PCROP,Pastured Cropland,,
2016,Florida,RANGE,RANGE,Rangeland,149835,72
2016,Georgia,CROP,CROP,Cropland,45735943,3588
2016,Georgia,MINPAY,MINPAY,2014 Other Practices,99500,134
2016,Georgia,NIPF,NIPF,NIPF,6365835,1731
2016,Georgia,PAST,PAST,Pastureland,2061478,966
2016,Georgia,PCROP,PCROP,Pastured Cropland,425385,235
2016,Hawaii,MINPAY,MINPAY,2014 Other Practices,8625,10
2016,Hawaii,PAST,PAST,Pastureland,6375,20
2016,Idaho,CROP,CROP,Cropland,5742303,632
2016,Idaho,MINPAY,MINPAY,2014 Other Practices,13509,11
2016,Idaho,NIPF,NIPF,NIPF,27795,20
2016,Idaho,PAST,PAST,Pastureland,340973,225
2016,Idaho,PCROP,PCROP,Pastured Cropland,35480,30
2016,Idaho,RANGE,RANGE,Rangeland,1087004,300
2016,Idaho,RCCR,RCCR,2014 Other Practices,58961,29
2016,Idaho,RCCR98,RCCR98,2014 Other Practices,6924,8
2016,Illinois,CROP,CROP,Cropland,35768213,4686
2016,Illinois,MINPAY,MINPAY,2014 Other Practices,93595,110
2016,Illinois,NIPF,NIPF,NIPF,29618,160
2016,Illinois,PAST,PAST,Pastureland,173059,485
2016,Illinois,PCROP,PCROP,Pastured Cropland,32260,95
2016,Illinois,RCCR,RCCR,2014 Other Practices,19315,10
2016,Indiana,CROP,CROP,Cropland,7138931,1044
2016,Indiana,MINPAY,MINPAY,2014 Other Practices,,
2016,Indiana,NIPF,NIPF,NIPF,,
2016,Indiana,PAST,PAST,Pastureland,27832,100
2016,Indiana,RCCR,RCCR,2014 Other Practices,142210,10
2016,Indiana,RCCR98,RCCR98,2014 Other Practices,,
2016,Iowa,CROP,CROP,Cropland,28625758,5958
2016,Iowa,MINPAY,MINPAY,2014 Other Practices,115135,161
2016,Iowa,NIPF,NIPF,NIPF,,
2016,Iowa,PAST,PAST,Pastureland,1372573,1653
2016,Iowa,PCROP,PCROP,Pastured Cropland,75266,188
2016,Iowa,RCCR,RCCR,2014 Other Practices,,
2016,Kansas,CROP,CROP,Cropland,48773731,4627
2016,Kansas,MINPAY,MINPAY,2014 Other Practices,20371,38
2016,Kansas,PAST,PAST,Pastureland,383183,456
2016,Kansas,PCROP,PCROP,Pastured Cropland,97241,77
2016,Kansas,RANGE,RANGE,Rangeland,3533925,1946
2016,Kansas,RCCR,RCCR,2014 Other Practices,59298,25
2016,Kentucky,CROP,CROP,Cropland,5590149,1036
2016,Kentucky,MINPAY,MINPAY,2014 Other Practices,95639,102
2016,Kentucky,NIPF,NIPF,NIPF,161761,149
2016,Kentucky,PAST,PAST,Pastureland,390784,630
2016,Kentucky,PCROP,PCROP,Pastured Cropland,122750,150
2016,Louisiana,CROP,CROP,Cropland,34169926,2766
2016,Louisiana,MINPAY,MINPAY,2014 Other Practices,266303,307
2016,Louisiana,NIPF,NIPF,NIPF,1192798,548
2016,Louisiana,PAST,PAST,Pastureland,1743167,1007
2016,Louisiana,PCROP,PCROP,Pastured Cropland,1190670,390
2016,Louisiana,RANGE,RANGE,Rangeland,29645,30
2016,Louisiana,RCCR,RCCR,2014 Other Practices,186598,15
2016,Maine,CROP,CROP,Cropland,75801,50
2016,Maine,MINPAY,MINPAY,2014 Other Practices,12750,20
2016,Maine,NIPF,NIPF,NIPF,131440,80
2016,Maine,PAST,PAST,Pastureland,14340,30
2016,Maine,RCCR,RCCR,2014 Other Practices,10644,4
2016,Maryland,CROP,CROP,Cropland,773436,106
2016,Maryland,PAST,PAST,Pastureland,7515,38
2016,Maryland,PCROP,PCROP,Pastured Cropland,1100,5
2016,Maryland,RCCR,RCCR,2014 Other Practices,15690,5
2016,Maryland,RCCR98,RCCR98,2014 Other Practices,6340,5
2016,Massachusetts,CROP,CROP,Cropland,22143,30
2016,Massachusetts,MINPAY,MINPAY,2014 Other Practices,5885,5
2016,Massachusetts,NIPF,NIPF,NIPF,8225,20
2016,Massachusetts,PAST,PAST,Pastureland,6920,10
2016,Michigan,CROP,CROP,Cropland,5732322,980
2016,Michigan,MINPAY,MINPAY,2014 Other Practices,96761,96
2016,Michigan,NIPF,NIPF,NIPF,54849,294
2016,Michigan,PAST,PAST,Pastureland,44322,92
2016,Michigan,PCROP,PCROP,Pastured Cropland,14841,22
2016,Michigan,RCCR,RCCR,2014 Other Practices,172683,19
2016,Minnesota,CROP,CROP,Cropland,80542018,8694
2016,Minnesota,MINPAY,MINPAY,2014 Other Practices,499800,519
2016,Minnesota,NIPF,NIPF,NIPF,346779,1210
2016,Minnesota,PAST,PAST,Pastureland,2037728,1799
2016,Minnesota,PCROP,PCROP,Pastured Cropland,447052,328
2016,Minnesota,RCCR,RCCR,2014 Other Practices,165205,83
2016,Minnesota,RCCR98,RCCR98,2014 Other Practices,3750,10
2016,Mississippi,CROP,CROP,Cropland,41416334,2242
2016,Mississippi,MINPAY,MINPAY,2014 Other Practices,300629,317
2016,Mississippi,NIPF,NIPF,NIPF,1345865,812
2016,Mississippi,PAST,PAST,Pastureland,1933750,751
2016,Mississippi,PCROP,PCROP,Pastured Cropland,312980,170
2016,Missouri,CROP,CROP,Cropland,16349709,2690
2016,Missouri,MINPAY,MINPAY,2014 Other Practices,938434,878
2016,Missouri,NIPF,NIPF,NIPF,325898,1249
2016,Missouri,PAST,PAST,Pastureland,4935378,3345
2016,Missouri,PCROP,PCROP,Pastured Cropland,1060038,812
2016,Montana,CROP,CROP,Cropland,30130902,2730
2016,Montana,MINPAY,MINPAY,2014 Other Practices,34270,35
2016,Montana,NIPF,NIPF,NIPF,188224,124
2016,Montana,PAST,PAST,Pastureland,3079471,1188
2016,Montana,PCROP,PCROP,Pastured Cropland,605,5
2016,Montana,RANGE,RANGE,Rangeland,9628505,1833
2016,Montana,RCCR,RCCR,2014 Other Practices,112085,55
2016,Montana,RCCR98,RCCR98,2014 Other Practices,8628,9
2016,Nebraska,CROP,CROP,Cropland,32847030,5180
2016,Nebraska,MINPAY,MINPAY,2014 Other Practices,42045,55
2016,Nebraska,NIPF,NIPF,NIPF,7615,60
2016,Nebraska,PAST,PAST,Pastureland,1012005,797
2016,Nebraska,PCROP,PCROP,Pastured Cropland,51837,100
2016,Nebraska,RANGE,RANGE,Rangeland,19031154,3542
2016,Nebraska,RCCR,RCCR,2014 Other Practices,7440,10
2016,Nebraska,RCCR98,RCCR98,2014 Other Practices,4723,9
2016,Nevada,CROP,CROP,Cropland,232640,40
2016,Nevada,PAST,PAST,Pastureland,85,5
2016,Nevada,PCROP,PCROP,Pastured Cropland,2865,5
2016,Nevada,RANGE,RANGE,Rangeland,260,10
2016,New Hampshire,CROP,CROP,Cropland,6450,20
2016,New Hampshire,MINPAY,MINPAY,2014 Other Practices,8550,10
2016,New Hampshire,NIPF,NIPF,NIPF,44525,20
2016,New Jersey,CROP,CROP,Cropland,184145,80
2016,New Jersey,PAST,PAST,Pastureland,1585,10
2016,New Mexico,CROP,CROP,Cropland,339003,94
2016,New Mexico,MINPAY,MINPAY,2014 Other Practices,27926,29
2016,New Mexico,NIPF,NIPF,NIPF,363103,90
2016,New Mexico,PAST,PAST,Pastureland,108658,114
2016,New Mexico,RANGE,RANGE,Rangeland,18234399,1380
2016,New York,CROP,CROP,Cropland,3366531,668
2016,New York,MINPAY,MINPAY,2014 Other Practices,134295,118
2016,New York,NIPF,NIPF,NIPF,72456,242
2016,New York,PAST,PAST,Pastureland,38096,133
2016,New York,PCROP,PCROP,Pastured Cropland,16014,35
2016,North Carolina,CROP,CROP,Cropland,2372147,330
2016,North Carolina,MINPAY,MINPAY,2014 Other Practices,109611,113
2016,North Carolina,NIPF,NIPF,NIPF,166601,129
2016,North Carolina,PAST,PAST,Pastureland,51390,170
2016,North Dakota,CROP,CROP,Cropland,56805265,3858
2016,North Dakota,MINPAY,MINPAY,2014 Other Practices,5065,5
2016,North Dakota,NIPF,NIPF,NIPF,8550,20
2016,North Dakota,PAST,PAST,Pastureland,973729,540
2016,North Dakota,PCROP,PCROP,Pastured Cropland,32400,45
2016,North Dakota,RANGE,RANGE,Rangeland,2271031,862
2016,North Dakota,RCCR,RCCR,2014 Other Practices,390195,47
2016,Ohio,CROP,CROP,Cropland,5333336,1032
2016,Ohio,MINPAY,MINPAY,2014 Other Practices,136935,141
2016,Ohio,NIPF,NIPF,NIPF,38350,200
2016,Ohio,PAST,PAST,Pastureland,116050,240
2016,Ohio,PCROP,PCROP,Pastured Cropland,,
2016,Ohio,RCCR,RCCR,2014 Other Practices,,
2016,Oklahoma,CROP,CROP,Cropland,19537611,4502
2016,Oklahoma,MINPAY,MINPAY,2014 Other Practices,229274,394
2016,Oklahoma,NIPF,NIPF,NIPF,,
2016,Oklahoma,PAST,PAST,Pastureland,13276130,6744
2016,Oklahoma,PCROP,PCROP,Pastured Cropland,6625724,2838
2016,Oklahoma,RANGE,RANGE,Rangeland,7347123,4930
2016,Oklahoma,RCCR,RCCR,2014 Other Practices,,
2016,Oregon,CROP,CROP,Cropland,14335492,1090
2016,Oregon,MINPAY,MINPAY,2014 Other Practices,16352,29
2016,Oregon,NIPF,NIPF,NIPF,702985,150
2016,Oregon,PAST,PAST,Pastureland,1414444,491
2016,Oregon,PCROP,PCROP,Pastured Cropland,21477,31
2016,Oregon,RANGE,RANGE,Rangeland,7746608,1210
2016,Pennsylvania,CROP,CROP,Cropland,4864659,1326
2016,Pennsylvania,MINPAY,MINPAY,2014 Other Practices,235796,241
2016,Pennsylvania,NIPF,NIPF,NIPF,61784,307
2016,Pennsylvania,PAST,PAST,Pastureland,155061,527
2016,Pennsylvania,PCROP,PCROP,Pastured Cropland,14117,30
2016,Pennsylvania,RCCR,RCCR,2014 Other Practices,63435,35
2016,Rhode Island,CROP,CROP,Cropland,8264,82
2016,Rhode Island,MINPAY,MINPAY,2014 Other Practices,206238,159
2016,Rhode Island,NIPF,NIPF,NIPF,40431,216
2016,Rhode Island,PAST,PAST,Pastureland,2180,30
2016,South Carolina,CROP,CROP,Cropland,5318336,1272
2016,South Carolina,MINPAY,MINPAY,2014 Other Practices,329149,330
2016,South Carolina,NIPF,NIPF,NIPF,683376,832
2016,South Carolina,PAST,PAST,Pastureland,252574,371
2016,South Carolina,PCROP,PCROP,Pastured Cropland,19219,20
2016,South Dakota,CROP,CROP,Cropland,61730188,5854
2016,South Dakota,MINPAY,MINPAY,2014 Other Practices,11611,26
2016,South Dakota,PAST,PAST,Pastureland,4902878,1598
2016,South Dakota,PCROP,PCROP,Pastured Cropland,351651,150
2016,South Dakota,RANGE,RANGE,Rangeland,21830992,2998
2016,South Dakota,RCCR,RCCR,2014 Other Practices,2131163,392
2016,South Dakota,RCCR98,RCCR98,2014 Other Practices,5280,20
2016,Tennessee,CROP,CROP,Cropland,3774627,642
2016,Tennessee,MINPAY,MINPAY,2014 Other Practices,234313,240
2016,Tennessee,NIPF,NIPF,NIPF,17399,154
2016,Tennessee,PAST,PAST,Pastureland,552116,652
2016,Tennessee,PCROP,PCROP,Pastured Cropland,119968,141
2016,Texas,CROP,CROP,Cropland,9314017,952
2016,Texas,MINPAY,MINPAY,2014 Other Practices,146896,159
2016,Texas,NIPF,NIPF,NIPF,74430,234
2016,Texas,PAST,PAST,Pastureland,3581944,1099
2016,Texas,PCROP,PCROP,Pastured Cropland,802436,273
2016,Texas,RANGE,RANGE,Rangeland,7773925,1006
2016,Utah,CROP,CROP,Cropland,1467968,492
2016,Utah,MINPAY,MINPAY,2014 Other Practices,18170,20
2016,Utah,PAST,PAST,Pastureland,409227,277
2016,Utah,PCROP,PCROP,Pastured Cropland,610,5
2016,Utah,RANGE,RANGE,Rangeland,4433147,420
2016,Vermont,CROP,CROP,Cropland,34095,30
2016,Vermont,MINPAY,MINPAY,2014 Other Practices,10600,15
2016,Vermont,NIPF,NIPF,NIPF,33975,60
2016,Vermont,PAST,PAST,Pastureland,16825,30
2016,Vermont,PCROP,PCROP,Pastured Cropland,670,5
2016,Virginia,CROP,CROP,Cropland,3317488,632
2016,Virginia,MINPAY,MINPAY,2014 Other Practices,19000,30
2016,Virginia,NIPF,NIPF,NIPF,486020,240
2016,Virginia,PAST,PAST,Pastureland,735910,380
2016,Washington,CROP,CROP,Cropland,22647392,1550
2016,Washington,MINPAY,MINPAY,2014 Other Practices,11775,19
2016,Washington,NIPF,NIPF,NIPF,355115,100
2016,Washington,PAST,PAST,Pastureland,102512,92
2016,Washington,PCROP,PCROP,Pastured Cropland,,
2016,Washington,RANGE,RANGE,Rangeland,1810431,254
2016,Washington,RCCR,RCCR,2014 Other Practices,,
2016,West Virginia,CROP,CROP,Cropland,352869,904
2016,West Virginia,MINPAY,MINPAY,2014 Other Practices,440174,486
2016,West Virginia,NIPF,NIPF,NIPF,282646,757
2016,West Virginia,PAST,PAST,Pastureland,604876,1028
2016,West Virginia,PCROP,PCROP,Pastured Cropland,4320,15
2016,Wisconsin,CROP,CROP,Cropland,19189868,5978
2016,Wisconsin,MINPAY,MINPAY,2014 Other Practices,1018342,995
2016,Wisconsin,NIPF,NIPF,NIPF,741323,1438
2016,Wisconsin,PAST,PAST,Pastureland,407339,1495
2016,Wisconsin,PCROP,PCROP,Pastured Cropland,161855,254
2016,Wisconsin,RCCR,RCCR,2014 Other Practices,25364,33
2016,Wisconsin,RCCR98,RCCR98,2014 Other Practices,8988,26
2016,Wyoming,CROP,CROP,Cropland,757058,170
2016,Wyoming,MINPAY,MINPAY,2014 Other Practices,3155,5
2016,Wyoming,PAST,PAST,Pastureland,291696,122
2016,Wyoming,RANGE,RANGE,Rangeland,3288871,332
2017,Alabama,CROP,CROP,Cropland,2006074,384
2017,Alabama,E314133Z,314,Land Management (6(A)(ii)),405,6
2017,Alabama,E315132Z,315,Land Management (6(A)(ii)),24827,8
2017,Alabama,E315133Z,315,Land Management (6(A)(ii)),1709,9
2017,Alabama,E315134Z,315,Land Management (6(A)(ii)),36497,13
2017,Alabama,E327136Z1,327,Vegetative (6(A)(iii),46555,12
2017,Alabama,E328136Z,328,Vegetative (6(A)(iii),151,16
2017,Alabama,E338137Z2,338,Land Management (6(A)(ii)),587012,96
2017,Alabama,E340101Z,340,Vegetative (6(A)(iii),15032,22
2017,Alabama,E340106Z1,340,Vegetative (6(A)(iii),38956,6
2017,Alabama,E340106Z2,340,Vegetative (6(A)(iii),,
2017,Alabama,E340107Z,340,Vegetative (6(A)(iii),97466,7
2017,Alabama,E340118Z,340,Vegetative (6(A)(iii),94332,16
2017,Alabama,E340134Z,340,Vegetative (6(A)(iii),,
2017,Alabama,E381133Z,381,Vegetative (6(A)(iii),,
2017,Alabama,E386139Z,386,Vegetative (6(A)(iii),,
2017,Alabama,E511137Z1,511,Forest management (6(A)(iv)),6148,42
2017,Alabama,E512132Z2,512,Vegetative (6(A)(iii),1519,5
2017,Alabama,E512140Z,512,Vegetative (6(A)(iii),93649,21
2017,Alabama,E528107Z1,528,Land Management (6(A)(ii)),45311,29
2017,Alabama,E528132Z1,528,Land Management (6(A)(ii)),15452,18
2017,Alabama,E528132Z2,528,Land Management (6(A)(ii)),5120,9
2017,Alabama,E590118X,590,Structural (6(A)(i)),44480,4
2017,Alabama,E590118Z,590,Structural (6(A)(i)),,
2017,Alabama,E590130Z,590,Structural (6(A)(i)),,
2017,Alabama,E595116X,595,Other (6(A)(vii)),308802,35
2017,Alabama,E595116Z,595,Other (6(A)(vii)),12936,6
2017,Alabama,E595129Z,595,Other (6(A)(vii)),64717,28
2017,Alabama,E612133X1,612,Forest management (6(A)(iv)),,
2017,Alabama,E612136Z,612,Forest management (6(A)(iv)),116344,8
2017,Alabama,E612137Z,612,Forest management (6(A)(iv)),,
2017,Alabama,E666106Z2,666,Forest management (6(A)(iv)),,
2017,Alabama,E666132Z2,666,Forest management (6(A)(iv)),133876,6
2017,Alabama,E666133X,666,Forest management (6(A)(iv)),,
2017,Alabama,E666135Z1,666,Forest management (6(A)(iv)),,
2017,Alabama,E666135Z2,666,Forest management (6(A)(iv)),,
2017,Alabama,E666136Z3,666,Forest management (6(A)(iv)),,
2017,Alabama,E666137Z1,666,Forest management (6(A)(iv)),70418,39
2017,Alabama,E666137Z7,666,Forest management (6(A)(iv)),,
2017,Alabama,FARM,FARM,2014 Other Practices,12515,5
2017,Alabama,MINPAY,MINPAY,2014 Other Practices,30215,44
2017,Alabama,NIPF,NIPF,NIPF,1118028,396
2017,Alabama,PAST,PAST,Pastureland,915901,357
2017,Alabama,PCROP,PCROP,Pastured Cropland,98581,64
2017,Alaska,CROP,CROP,Cropland,,
2017,Alaska,E345102Z,345,Soil remediation (6(A)(vi),,
2017,Alaska,E511137Z1,511,Forest management (6(A)(iv)),13447,4
2017,Alaska,E511139Z2,511,Forest management (6(A)(iv)),13447,4
2017,Alaska,E512139Z2,512,Vegetative (6(A)(iii),,
2017,Alaska,E612136Z,612,Forest management (6(A)(iv)),,
2017,Alaska,E645137Z,645,Land Management (6(A)(ii)),13720,4
2017,Alaska,PAST,PAST,Pastureland,17375,5
2017,Arizona,315,315,Land Management (6(A)(ii)),,
2017,Arizona,649,649,Structural (6(A)(i)),28,8
2017,Arizona,AGLAND,AGLAND,2014 Other Practices,16730,5
2017,Arizona,CROP,CROP,Cropland,683015,35
2017,Arizona,E340102Z,340,Vegetative (6(A)(iii),23880,25
2017,Arizona,E374144Z1,374,Other (6(A)(vii)),,
2017,Arizona,E382136Z,382,Land Management (6(A)(ii)),,
2017,Arizona,FARM,FARM,2014 Other Practices,14600,5
2017,Arizona,RANGE,RANGE,Rangeland,405905,35
2017,Arkansas,"3 - Soil health rotation, No till","3 - Soil health rotation, No till",Bundles,26086,4
2017,Arkansas,315,315,Land Management (6(A)(ii)),,
2017,Arkansas,324,324,Soil remediation (6(A)(vi),3851,10
2017,Arkansas,327,327,Vegetative (6(A)(iii),,
2017,Arkansas,329,329,Soil remediation (6(A)(vi),1600,5
2017,Arkansas,338,338,Land Management (6(A)(ii)),,
2017,Arkansas,340,340,Vegetative (6(A)(iii),17410,13
2017,Arkansas,342,342,Vegetative (6(A)(iii),836,5
2017,Arkansas,345,345,Soil remediation (6(A)(vi),,
2017,Arkansas,386,386,Vegetative (6(A)(iii),,
2017,Arkansas,393,393,Vegetative (6(A)(iii),,
2017,Arkansas,394,394,Land Management (6(A)(ii)),12521,6
2017,Arkansas,449,449,Structural (6(A)(i)),56762,105
2017,Arkansas,490,490,Forest management (6(A)(iv)),,
2017,Arkansas,512,512,Vegetative (6(A)(iii),,
2017,Arkansas,528,528,Land Management (6(A)(ii)),5855,6
2017,Arkansas,558,558,Structural (6(A)(i)),,
2017,Arkansas,590,590,Structural (6(A)(i)),8756,19
2017,Arkansas,595,595,Other (6(A)(vii)),103195,61
2017,Arkansas,645,645,Land Management (6(A)(ii)),378,9
2017,Arkansas,647,647,Land Management (6(A)(ii)),,
2017,Arkansas,660,660,Forest management (6(A)(iv)),,
2017,Arkansas,666,666,Forest management (6(A)(iv)),,
2017,Arkansas,AGLAND,AGLAND,2014 Other Practices,100365,40
2017,Arkansas,CROP,CROP,Cropland,65015363,4648
2017,Arkansas,E315134Z,315,Land Management (6(A)(ii)),126295,68
2017,Arkansas,E327136Z1,327,Vegetative (6(A)(iii),15475,33
2017,Arkansas,E327136Z2,327,Vegetative (6(A)(iii),13772,4
2017,Arkansas,E327137Z,327,Vegetative (6(A)(iii),5899,6
2017,Arkansas,E327139Z,327,Vegetative (6(A)(iii),11414,21
2017,Arkansas,E328101I,328,Vegetative (6(A)(iii),38837,8
2017,Arkansas,E328101R,328,Vegetative (6(A)(iii),14883,4
2017,Arkansas,E328106I,328,Vegetative (6(A)(iii),,
2017,Arkansas,E328106R,328,Vegetative (6(A)(iii),,
2017,Arkansas,E328106Z1,328,Vegetative (6(A)(iii),,
2017,Arkansas,E328106Z2,328,Vegetative (6(A)(iii),,
2017,Arkansas,E328107R,328,Vegetative (6(A)(iii),53148,13
2017,Arkansas,E328134R,328,Vegetative (6(A)(iii),54382,14
2017,Arkansas,E328136Z,328,Vegetative (6(A)(iii),14258,253
2017,Arkansas,E328137Z,328,Vegetative (6(A)(iii),6763,133
2017,Arkansas,E329101Z,329,Soil remediation (6(A)(vi),6713,4
2017,Arkansas,E329106Z,329,Soil remediation (6(A)(vi),31574,49
2017,Arkansas,E329114Z,329,Soil remediation (6(A)(vi),34096,42
2017,Arkansas,E329115Z,329,Soil remediation (6(A)(vi),1565,9
2017,Arkansas,E329128Z,329,Soil remediation (6(A)(vi),14269,19
2017,Arkansas,E329144Z,329,Soil remediation (6(A)(vi),,
2017,Arkansas,E334107Z,334,Other (6(A)(vii)),608778,175
2017,Arkansas,E338137Z1,338,Land Management (6(A)(ii)),130386,33
2017,Arkansas,E338137Z2,338,Land Management (6(A)(ii)),35719,12
2017,Arkansas,E338140Z,338,Land Management (6(A)(ii)),,
2017,Arkansas,E340101Z,340,Vegetative (6(A)(iii),82485,58
2017,Arkansas,E340106Z1,340,Vegetative (6(A)(iii),,
2017,Arkansas,E340106Z2,340,Vegetative (6(A)(iii),158342,55
2017,Arkansas,E340106Z4,340,Vegetative (6(A)(iii),,
2017,Arkansas,E340107Z,340,Vegetative (6(A)(iii),96381,49
2017,Arkansas,E340118Z,340,Vegetative (6(A)(iii),272956,52
2017,Arkansas,E340119Z,340,Vegetative (6(A)(iii),,
2017,Arkansas,E340134Z,340,Vegetative (6(A)(iii),753151,249
2017,Arkansas,E345101Z,345,Soil remediation (6(A)(vi),178468,84
2017,Arkansas,E345106Z,345,Soil remediation (6(A)(vi),283941,182
2017,Arkansas,E345114Z,345,Soil remediation (6(A)(vi),91575,66
2017,Arkansas,E345115Z,345,Soil remediation (6(A)(vi),40688,45
2017,Arkansas,E345128Z,345,Soil remediation (6(A)(vi),118601,79
2017,Arkansas,E345144Z,345,Soil remediation (6(A)(vi),93766,28
2017,Arkansas,E374144Z2,374,Other (6(A)(vii)),,
2017,Arkansas,E386101Z,386,Vegetative (6(A)(iii),13637,7
2017,Arkansas,E386106Z,386,Vegetative (6(A)(iii),,
2017,Arkansas,E386136Z,386,Vegetative (6(A)(iii),,
2017,Arkansas,E386139Z,386,Vegetative (6(A)(iii),5814,4
2017,Arkansas,E391136Z,391,Forest management (6(A)(iv)),,
2017,Arkansas,E395137X,395,Land Management (6(A)(ii)),172332,5
2017,Arkansas,E449114Z1,449,Structural (6(A)(i)),107878,16
2017,Arkansas,E449114Z2,449,Structural (6(A)(i)),383022,18
2017,Arkansas,E449114Z3,449,Structural (6(A)(i)),,
2017,Arkansas,E449114Z4,449,Structural (6(A)(i)),623544,51
2017,Arkansas,E449114Z6,449,Structural (6(A)(i)),,
2017,Arkansas,E449114Z7,449,Structural (6(A)(i)),,
