Pay_year,state_code,State,practice_code,payments,StatutoryCategory
2022,17,Illinois,E340,22942,Vegetative (6(A)(iii))
2022,17,Illinois,E340,21735,Vegetative (6(A)(iii))
2022,17,Illinois,E340,36576,Vegetative (6(A)(iii))
2022,17,Illinois,E340,11673,Vegetative (6(A)(iii))
2022,17,Illinois,E340,66169,Vegetative (6(A)(iii))
2022,17,Illinois,E340,24379,Vegetative (6(A)(iii))
2022,17,Illinois,E340,2219,Vegetative (6(A)(iii))
2022,17,Illinois,E340,70186,Vegetative (6(A)(iii))
2022,17,Illinois,E345,23687,Soil remediation (6(A)(vi))
2022,17,Illinois,E345,24914,Soil remediation (6(A)(vi))
2022,17,Illinois,E386,740,Vegetative (6(A)(iii))
2022,17,Illinois,E511,29,Forest management (6(A)(iv))
2022,17,Illinois,E511,696,Forest management (6(A)(iv))
2022,17,Illinois,E512,1375,Vegetative (6(A)(iii))
2022,17,Illinois,E528,56,Land Management (6(A)(ii))
2022,17,Illinois,E590,588271,Land Management (6(A)(ii))
2022,17,Illinois,E590,196610,Land Management (6(A)(ii))
2022,17,Illinois,E590,12993,Land Management (6(A)(ii))
2022,17,Illinois,E590,22978,Land Management (6(A)(ii))
2022,17,Illinois,E590,321248,Land Management (6(A)(ii))
2022,17,Illinois,E595,260030,Other (6(A)(vii))
2022,17,Illinois,E595,14213,Other (6(A)(vii))
2022,17,Illinois,E612,1429,Forest management (6(A)(iv))
2022,17,Illinois,E666,1215,Forest management (6(A)(iv))
2022,17,Illinois,E666,3428,Forest management (6(A)(iv))
2022,17,Illinois,E666,37077,Forest management (6(A)(iv))
2022,17,Illinois,E666,1119,Forest management (6(A)(iv))
2022,17,Illinois,FARM,79886,2014 Other Practices
2022,17,Illinois,MINPAY,21517,2014 Other Practices
2022,17,Illinois,NIPF,74712,NIPF
2022,17,Illinois,PAST,230528,Pastureland
2022,17,Illinois,PCROP,2006,Pastured Cropland
2022,18,Indiana,314,357,Land Management (6(A)(ii))
2022,18,Indiana,315,101,Land Management (6(A)(ii))
2022,18,Indiana,333,807,Soil remediation (6(A)(vi))
2022,18,Indiana,340,902,Vegetative (6(A)(iii))
2022,18,Indiana,449,357,Structural (6(A)(i))
2022,18,Indiana,528,58,Land Management (6(A)(ii))
2022,18,Indiana,595,51,Other (6(A)(vii))
2022,18,Indiana,645,89,Land Management (6(A)(ii))
2022,18,Indiana,647,145,Land Management (6(A)(ii))
2022,18,Indiana,666,443,Forest management (6(A)(iv))
2022,18,Indiana,AGLAND,78777,2014 Other Practices
2022,18,Indiana,CROP,1991233,Cropland
2022,18,Indiana,E314,1464,Land Management (6(A)(ii))
2022,18,Indiana,E315,26,Land Management (6(A)(ii))
2022,18,Indiana,E327,11766,Vegetative (6(A)(iii))
2022,18,Indiana,E328,1409,Vegetative (6(A)(iii))
2022,18,Indiana,E328,12,Vegetative (6(A)(iii))
2022,18,Indiana,E328,8033,Vegetative (6(A)(iii))
2022,18,Indiana,E328,4059,Vegetative (6(A)(iii))
2022,18,Indiana,E328,2538,Vegetative (6(A)(iii))
2022,18,Indiana,E328,708,Vegetative (6(A)(iii))
2022,18,Indiana,E329,1730,Soil remediation (6(A)(vi))
2022,18,Indiana,E329,28585,Soil remediation (6(A)(vi))
2022,18,Indiana,E333,1229,Soil remediation (6(A)(vi))
2022,18,Indiana,E334,3617,Other (6(A)(vii))
2022,18,Indiana,E340,13338,Vegetative (6(A)(iii))
2022,18,Indiana,E340,67126,Vegetative (6(A)(iii))
2022,18,Indiana,E340,8804,Vegetative (6(A)(iii))
2022,18,Indiana,E340,19196,Vegetative (6(A)(iii))
2022,18,Indiana,E340,61574,Vegetative (6(A)(iii))
2022,18,Indiana,E340,15023,Vegetative (6(A)(iii))
2022,18,Indiana,E340,3824,Vegetative (6(A)(iii))
2022,18,Indiana,E340,39371,Vegetative (6(A)(iii))
2022,18,Indiana,E345,2694,Soil remediation (6(A)(vi))
2022,18,Indiana,E345,10080,Soil remediation (6(A)(vi))
2022,18,Indiana,E345,6398,Soil remediation (6(A)(vi))
2022,18,Indiana,E449,9094,Structural (6(A)(i))
2022,18,Indiana,E472,3641,Land Management (6(A)(ii))
2022,18,Indiana,E512,27,Vegetative (6(A)(iii))
2022,18,Indiana,E512,1157,Vegetative (6(A)(iii))
2022,18,Indiana,E590,288025,Land Management (6(A)(ii))
2022,18,Indiana,E590,105144,Land Management (6(A)(ii))
2022,18,Indiana,E590,17037,Land Management (6(A)(ii))
2022,18,Indiana,E590,118331,Land Management (6(A)(ii))
2022,18,Indiana,E595,293170,Other (6(A)(vii))
2022,18,Indiana,E595,34018,Other (6(A)(vii))
2022,18,Indiana,E595,221456,Other (6(A)(vii))
2022,18,Indiana,E612,3153,Forest management (6(A)(iv))
2022,18,Indiana,E612,731,Forest management (6(A)(iv))
2022,18,Indiana,E612,981,Forest management (6(A)(iv))
2022,18,Indiana,E666,7950,Forest management (6(A)(iv))
2022,18,Indiana,E666,111466,Forest management (6(A)(iv))
2022,18,Indiana,E666,453,Forest management (6(A)(iv))
2022,18,Indiana,E666,475,Forest management (6(A)(iv))
2022,18,Indiana,E666,235,Forest management (6(A)(iv))
2022,18,Indiana,FARM,35009,2014 Other Practices
2022,18,Indiana,MINPAY,33947,2014 Other Practices
2022,18,Indiana,NIPF,254108,NIPF
2022,18,Indiana,PAST,66555,Pastureland
2022,19,Iowa,314,1650,Land Management (6(A)(ii))
2022,19,Iowa,315,591,Land Management (6(A)(ii))
2022,19,Iowa,327,923,Vegetative (6(A)(iii))
2022,19,Iowa,328,385,Vegetative (6(A)(iii))
2022,19,Iowa,329,20991,Soil remediation (6(A)(vi))
2022,19,Iowa,338,1,Land Management (6(A)(ii))
2022,19,Iowa,340,143637,Vegetative (6(A)(iii))
2022,19,Iowa,342,20,Vegetative (6(A)(iii))
2022,19,Iowa,345,7074,Soil remediation (6(A)(vi))
2022,19,Iowa,374,429,Other (6(A)(vii))
2022,19,Iowa,382,180,Land Management (6(A)(ii))
2022,19,Iowa,386,133,Vegetative (6(A)(iii))
2022,19,Iowa,393,29,Vegetative (6(A)(iii))
2022,19,Iowa,484,66,Land Management (6(A)(ii))
2022,19,Iowa,511,20,Forest management (6(A)(iv))
2022,19,Iowa,512,4886,Vegetative (6(A)(iii))
2022,19,Iowa,528,2022,Land Management (6(A)(ii))
2022,19,Iowa,558,333,Structural (6(A)(i))
2022,19,Iowa,590,61933,Land Management (6(A)(ii))
2022,19,Iowa,595,73777,Other (6(A)(vii))
2022,19,Iowa,612,675,Forest management (6(A)(iv))
2022,19,Iowa,645,2,Land Management (6(A)(ii))
2022,19,Iowa,666,1140,Forest management (6(A)(iv))
2022,19,Iowa,AGLAND,891343,2014 Other Practices
2022,19,Iowa,B000,7854,Bundles
2022,19,Iowa,CROP,5515991,Cropland
2022,19,Iowa,E314,403,Land Management (6(A)(ii))
2022,19,Iowa,E315,53,Land Management (6(A)(ii))
2022,19,Iowa,E315,2045,Land Management (6(A)(ii))
2022,19,Iowa,E327,1009,Vegetative (6(A)(iii))
2022,19,Iowa,E327,43597,Vegetative (6(A)(iii))
2022,19,Iowa,E327,662,Vegetative (6(A)(iii))
2022,19,Iowa,E328,622,Vegetative (6(A)(iii))
2022,19,Iowa,E328,8214,Vegetative (6(A)(iii))
2022,19,Iowa,E328,10990,Vegetative (6(A)(iii))
2022,19,Iowa,E328,2916,Vegetative (6(A)(iii))
2022,19,Iowa,E328,1989,Vegetative (6(A)(iii))
2022,19,Iowa,E328,32262,Vegetative (6(A)(iii))
2022,19,Iowa,E328,8598,Vegetative (6(A)(iii))
2022,19,Iowa,E328,510,Vegetative (6(A)(iii))
2022,19,Iowa,E328,20221,Vegetative (6(A)(iii))
2022,19,Iowa,E328,325,Vegetative (6(A)(iii))
2022,19,Iowa,E329,19939,Soil remediation (6(A)(vi))
2022,19,Iowa,E329,34372,Soil remediation (6(A)(vi))
2022,19,Iowa,E329,1935,Soil remediation (6(A)(vi))
2022,19,Iowa,E338,584,Land Management (6(A)(ii))
2022,19,Iowa,E340,51920,Vegetative (6(A)(iii))
2022,19,Iowa,E340,11609,Vegetative (6(A)(iii))
2022,19,Iowa,E340,22837,Vegetative (6(A)(iii))
2022,19,Iowa,E340,23234,Vegetative (6(A)(iii))
2022,19,Iowa,E340,9879,Vegetative (6(A)(iii))
2022,19,Iowa,E340,37453,Vegetative (6(A)(iii))
2022,19,Iowa,E340,6845,Vegetative (6(A)(iii))
2022,19,Iowa,E340,2559,Vegetative (6(A)(iii))
2022,19,Iowa,E340,27197,Vegetative (6(A)(iii))
2022,19,Iowa,E345,14101,Soil remediation (6(A)(vi))
2022,19,Iowa,E345,3781,Soil remediation (6(A)(vi))
2022,19,Iowa,E345,24378,Soil remediation (6(A)(vi))
2022,19,Iowa,E345,597,Soil remediation (6(A)(vi))
2022,19,Iowa,E345,168,Soil remediation (6(A)(vi))
2022,19,Iowa,E374,23722,Other (6(A)(vii))
2022,19,Iowa,E386,366,Vegetative (6(A)(iii))
2022,19,Iowa,E386,361,Vegetative (6(A)(iii))
2022,19,Iowa,E511,1080,Forest management (6(A)(iv))
2022,19,Iowa,E511,186,Forest management (6(A)(iv))
2022,19,Iowa,E512,288,Vegetative (6(A)(iii))
2022,19,Iowa,E512,35,Vegetative (6(A)(iii))
2022,19,Iowa,E512,1500,Vegetative (6(A)(iii))
2022,19,Iowa,E512,2964,Vegetative (6(A)(iii))
2022,19,Iowa,E528,316,Land Management (6(A)(ii))
2022,19,Iowa,E528,316,Land Management (6(A)(ii))
2022,19,Iowa,E528,1082,Land Management (6(A)(ii))
2022,19,Iowa,E528,15490,Land Management (6(A)(ii))
2022,19,Iowa,E528,1215,Land Management (6(A)(ii))
2022,19,Iowa,E528,261,Land Management (6(A)(ii))
2022,19,Iowa,E528,74,Land Management (6(A)(ii))
2022,19,Iowa,E528,733,Land Management (6(A)(ii))
2022,19,Iowa,E590,498284,Land Management (6(A)(ii))
2022,19,Iowa,E590,267311,Land Management (6(A)(ii))
2022,19,Iowa,E590,21344,Land Management (6(A)(ii))
2022,19,Iowa,E590,58107,Land Management (6(A)(ii))
2022,19,Iowa,E590,67065,Land Management (6(A)(ii))
2022,19,Iowa,E595,406525,Other (6(A)(vii))
2022,19,Iowa,E595,259888,Other (6(A)(vii))
2022,19,Iowa,E595,51451,Other (6(A)(vii))
2022,19,Iowa,E612,633,Forest management (6(A)(iv))
2022,19,Iowa,E612,3949,Forest management (6(A)(iv))
2022,19,Iowa,E646,10127,Land Management (6(A)(ii))
2022,19,Iowa,E647,81,Land Management (6(A)(ii))
2022,19,Iowa,E666,16513,Forest management (6(A)(iv))
2022,19,Iowa,E666,25423,Forest management (6(A)(iv))
2022,19,Iowa,E666,478,Forest management (6(A)(iv))
2022,19,Iowa,E666,1141,Forest management (6(A)(iv))
2022,19,Iowa,E666,3433,Forest management (6(A)(iv))
2022,19,Iowa,FARM,897107,2014 Other Practices
2022,19,Iowa,MINPAY,9927,2014 Other Practices
2022,19,Iowa,NIPF,126085,NIPF
2022,19,Iowa,PAST,587009,Pastureland
2022,19,Iowa,PCROP,4866,Pastured Cropland
2022,19,Iowa,RCCR,303,2014 Other Practices
2022,20,Kansas,315,1300,Land Management (6(A)(ii))
2022,20,Kansas,319,102,Structural (6(A)(i))
2022,20,Kansas,327,10685,Vegetative (6(A)(iii))
2022,20,Kansas,328,4936,Vegetative (6(A)(iii))
2022,20,Kansas,329,2296,Soil remediation (6(A)(vi))
2022,20,Kansas,338,30,Land Management (6(A)(ii))
2022,20,Kansas,340,23473,Vegetative (6(A)(iii))
2022,20,Kansas,342,26,Vegetative (6(A)(iii))
2022,20,Kansas,345,2249,Soil remediation (6(A)(vi))
2022,20,Kansas,449,646,Structural (6(A)(i))
2022,20,Kansas,472,24,Land Management (6(A)(ii))
2022,20,Kansas,528,5150,Land Management (6(A)(ii))
2022,20,Kansas,590,12993,Land Management (6(A)(ii))
2022,20,Kansas,614,1160,Structural (6(A)(i))
2022,20,Kansas,645,751,Land Management (6(A)(ii))
2022,20,Kansas,AGLAND,108037,2014 Other Practices
2022,20,Kansas,CROP,4888329,Cropland
2022,20,Kansas,E315,986,Land Management (6(A)(ii))
2022,20,Kansas,E315,3613,Land Management (6(A)(ii))
2022,20,Kansas,E327,617903,Vegetative (6(A)(iii))
2022,20,Kansas,E328,8174,Vegetative (6(A)(iii))
2022,20,Kansas,E328,1600,Vegetative (6(A)(iii))
2022,20,Kansas,E328,6107,Vegetative (6(A)(iii))
2022,20,Kansas,E328,2290,Vegetative (6(A)(iii))
2022,20,Kansas,E329,4638,Soil remediation (6(A)(vi))
2022,20,Kansas,E329,1130,Soil remediation (6(A)(vi))
2022,20,Kansas,E329,14165,Soil remediation (6(A)(vi))
2022,20,Kansas,E329,596,Soil remediation (6(A)(vi))
2022,20,Kansas,E334,11026,Other (6(A)(vii))
2022,20,Kansas,E340,4404,Vegetative (6(A)(iii))
2022,20,Kansas,E340,2301,Vegetative (6(A)(iii))
2022,20,Kansas,E340,14533,Vegetative (6(A)(iii))
2022,20,Kansas,E340,30,Vegetative (6(A)(iii))
2022,20,Kansas,E340,14833,Vegetative (6(A)(iii))
2022,20,Kansas,E345,14181,Soil remediation (6(A)(vi))
2022,20,Kansas,E345,4170,Soil remediation (6(A)(vi))
2022,20,Kansas,E345,2243,Soil remediation (6(A)(vi))
2022,20,Kansas,E449,8032,Structural (6(A)(i))
2022,20,Kansas,E511,19707,Forest management (6(A)(iv))
2022,20,Kansas,E511,34389,Forest management (6(A)(iv))
2022,20,Kansas,E528,1548,Land Management (6(A)(ii))
2022,20,Kansas,E528,2491,Land Management (6(A)(ii))
2022,20,Kansas,E528,17746,Land Management (6(A)(ii))
2022,20,Kansas,E528,13675,Land Management (6(A)(ii))
2022,20,Kansas,E528,727,Land Management (6(A)(ii))
2022,20,Kansas,E528,16615,Land Management (6(A)(ii))
2022,20,Kansas,E528,931,Land Management (6(A)(ii))
2022,20,Kansas,E528,727,Land Management (6(A)(ii))
2022,20,Kansas,E528,1014,Land Management (6(A)(ii))
2022,20,Kansas,E528,628,Land Management (6(A)(ii))
2022,20,Kansas,E528,339,Land Management (6(A)(ii))
2022,20,Kansas,E528,23245,Land Management (6(A)(ii))
2022,20,Kansas,E590,147611,Land Management (6(A)(ii))
2022,20,Kansas,E590,583743,Land Management (6(A)(ii))
2022,20,Kansas,E590,81175,Land Management (6(A)(ii))
2022,20,Kansas,E590,48400,Land Management (6(A)(ii))
2022,20,Kansas,E595,333094,Other (6(A)(vii))
2022,20,Kansas,E595,226,Other (6(A)(vii))
2022,20,Kansas,E595,1992,Other (6(A)(vii))
2022,20,Kansas,E595,7496,Other (6(A)(vii))
2022,20,Kansas,E612,1187,Forest management (6(A)(iv))
2022,20,Kansas,FARM,122686,2014 Other Practices
2022,20,Kansas,MINPAY,2919,2014 Other Practices
2022,20,Kansas,PAST,77759,Pastureland
2022,20,Kansas,RANGE,391413,Rangeland
2022,21,Kentucky,314,32,Land Management (6(A)(ii))
2022,21,Kentucky,315,4752,Land Management (6(A)(ii))
2022,21,Kentucky,329,4,Soil remediation (6(A)(vi))
2022,21,Kentucky,340,11830,Vegetative (6(A)(iii))
2022,21,Kentucky,345,5659,Soil remediation (6(A)(vi))
2022,21,Kentucky,382,714,Land Management (6(A)(ii))
2022,21,Kentucky,412,1421,Vegetative (6(A)(iii))
2022,21,Kentucky,484,2842,Land Management (6(A)(ii))
2022,21,Kentucky,512,62,Vegetative (6(A)(iii))
2022,21,Kentucky,528,2220,Land Management (6(A)(ii))
2022,21,Kentucky,590,46,Land Management (6(A)(ii))
2022,21,Kentucky,595,41,Other (6(A)(vii))
2022,21,Kentucky,612,2,Forest management (6(A)(iv))
2022,21,Kentucky,666,752,Forest management (6(A)(iv))
2022,21,Kentucky,AGLAND,153550,2014 Other Practices
2022,21,Kentucky,B000,25800,Bundles
2022,21,Kentucky,CROP,1042268,Cropland
2022,21,Kentucky,E328,2887,Vegetative (6(A)(iii))
2022,21,Kentucky,E329,3098,Soil remediation (6(A)(vi))
2022,21,Kentucky,E329,2613,Soil remediation (6(A)(vi))
2022,21,Kentucky,E340,22352,Vegetative (6(A)(iii))
2022,21,Kentucky,E340,4119,Vegetative (6(A)(iii))
2022,21,Kentucky,E340,11342,Vegetative (6(A)(iii))
2022,21,Kentucky,E340,132,Vegetative (6(A)(iii))
2022,21,Kentucky,E340,434,Vegetative (6(A)(iii))
2022,21,Kentucky,E340,167,Vegetative (6(A)(iii))
2022,21,Kentucky,E345,36,Soil remediation (6(A)(vi))
2022,21,Kentucky,E345,351,Soil remediation (6(A)(vi))
2022,21,Kentucky,E511,826,Forest management (6(A)(iv))
2022,21,Kentucky,E511,139,Forest management (6(A)(iv))
2022,21,Kentucky,E512,73,Vegetative (6(A)(iii))
2022,21,Kentucky,E512,1353,Vegetative (6(A)(iii))
2022,21,Kentucky,E512,340,Vegetative (6(A)(iii))
2022,21,Kentucky,E512,49558,Vegetative (6(A)(iii))
2022,21,Kentucky,E528,37,Land Management (6(A)(ii))
2022,21,Kentucky,E528,7033,Land Management (6(A)(ii))
2022,21,Kentucky,E528,1207,Land Management (6(A)(ii))
2022,21,Kentucky,E528,1861,Land Management (6(A)(ii))
2022,21,Kentucky,E528,1665,Land Management (6(A)(ii))
2022,21,Kentucky,E590,14925,Land Management (6(A)(ii))
2022,21,Kentucky,E590,48837,Land Management (6(A)(ii))
2022,21,Kentucky,E590,39974,Land Management (6(A)(ii))
2022,21,Kentucky,E590,28598,Land Management (6(A)(ii))
2022,21,Kentucky,E595,132394,Other (6(A)(vii))
2022,21,Kentucky,E595,24829,Other (6(A)(vii))
2022,21,Kentucky,E595,4490,Other (6(A)(vii))
2022,21,Kentucky,E612,477,Forest management (6(A)(iv))
2022,21,Kentucky,E666,3089,Forest management (6(A)(iv))
2022,21,Kentucky,E666,7783,Forest management (6(A)(iv))
2022,21,Kentucky,E666,1590,Forest management (6(A)(iv))
2022,21,Kentucky,E666,1453,Forest management (6(A)(iv))
2022,21,Kentucky,FARM,285887,2014 Other Practices
2022,21,Kentucky,MINPAY,18991,2014 Other Practices
2022,21,Kentucky,NIPF,266146,NIPF
2022,21,Kentucky,PAST,330353,Pastureland
2022,21,Kentucky,PCROP,15739,Pastured Cropland
2022,22,Louisiana,314,972,Land Management (6(A)(ii))
2022,22,Louisiana,315,1148,Land Management (6(A)(ii))
2022,22,Louisiana,328,920,Vegetative (6(A)(iii))
2022,22,Louisiana,334,12478,Other (6(A)(vii))
2022,22,Louisiana,340,7213,Vegetative (6(A)(iii))
2022,22,Louisiana,342,139,Vegetative (6(A)(iii))
2022,22,Louisiana,345,17949,Soil remediation (6(A)(vi))
2022,22,Louisiana,394,1497,Land Management (6(A)(ii))
2022,22,Louisiana,449,14275,Structural (6(A)(i))
2022,22,Louisiana,511,250,Forest management (6(A)(iv))
2022,22,Louisiana,528,386,Land Management (6(A)(ii))
2022,22,Louisiana,558,1824,Structural (6(A)(i))
2022,22,Louisiana,576,738,Structural (6(A)(i))
2022,22,Louisiana,590,15975,Land Management (6(A)(ii))
2022,22,Louisiana,595,94923,Other (6(A)(vii))
2022,22,Louisiana,647,73,Land Management (6(A)(ii))
2022,22,Louisiana,666,57,Forest management (6(A)(iv))
2022,22,Louisiana,AGLAND,27089,2014 Other Practices
2022,22,Louisiana,CROP,2666499,Cropland
2022,22,Louisiana,E315,237,Land Management (6(A)(ii))
2022,22,Louisiana,E315,292,Land Management (6(A)(ii))
2022,22,Louisiana,E327,1503,Vegetative (6(A)(iii))
2022,22,Louisiana,E327,626,Vegetative (6(A)(iii))
2022,22,Louisiana,E328,2443,Vegetative (6(A)(iii))
2022,22,Louisiana,E328,4314,Vegetative (6(A)(iii))
2022,22,Louisiana,E329,74,Soil remediation (6(A)(vi))
2022,22,Louisiana,E329,3884,Soil remediation (6(A)(vi))
2022,22,Louisiana,E334,1149,Other (6(A)(vii))
2022,22,Louisiana,E338,38322,Land Management (6(A)(ii))
2022,22,Louisiana,E340,13134,Vegetative (6(A)(iii))
2022,22,Louisiana,E340,12012,Vegetative (6(A)(iii))
2022,22,Louisiana,E340,9154,Vegetative (6(A)(iii))
2022,22,Louisiana,E340,1758,Vegetative (6(A)(iii))
2022,22,Louisiana,E340,807,Vegetative (6(A)(iii))
2022,22,Louisiana,E340,9321,Vegetative (6(A)(iii))
2022,22,Louisiana,E345,33443,Soil remediation (6(A)(vi))
2022,22,Louisiana,E345,44153,Soil remediation (6(A)(vi))
2022,22,Louisiana,E345,1304,Soil remediation (6(A)(vi))
2022,22,Louisiana,E345,3627,Soil remediation (6(A)(vi))
2022,22,Louisiana,E376,18072,Land Management (6(A)(ii))
2022,22,Louisiana,E391,10963,Forest management (6(A)(iv))
2022,22,Louisiana,E391,158503,Forest management (6(A)(iv))
2022,22,Louisiana,E449,21823,Structural (6(A)(i))
2022,22,Louisiana,E449,1749,Structural (6(A)(i))
2022,22,Louisiana,E449,10552,Structural (6(A)(i))
2022,22,Louisiana,E472,5413,Land Management (6(A)(ii))
2022,22,Louisiana,E511,1939,Forest management (6(A)(iv))
2022,22,Louisiana,E511,2564,Forest management (6(A)(iv))
2022,22,Louisiana,E511,610,Forest management (6(A)(iv))
2022,22,Louisiana,E528,613,Land Management (6(A)(ii))
2022,22,Louisiana,E528,8547,Land Management (6(A)(ii))
2022,22,Louisiana,E528,6797,Land Management (6(A)(ii))
2022,22,Louisiana,E528,1072,Land Management (6(A)(ii))
2022,22,Louisiana,E528,3501,Land Management (6(A)(ii))
2022,22,Louisiana,E528,42753,Land Management (6(A)(ii))
2022,22,Louisiana,E528,1360,Land Management (6(A)(ii))
2022,22,Louisiana,E590,413053,Land Management (6(A)(ii))
2022,22,Louisiana,E590,257184,Land Management (6(A)(ii))
2022,22,Louisiana,E590,26848,Land Management (6(A)(ii))
2022,22,Louisiana,E590,165244,Land Management (6(A)(ii))
2022,22,Louisiana,E595,505233,Other (6(A)(vii))
2022,22,Louisiana,E595,268088,Other (6(A)(vii))
2022,22,Louisiana,E595,66271,Other (6(A)(vii))
2022,22,Louisiana,E612,1309,Forest management (6(A)(iv))
2022,22,Louisiana,E645,4991,Land Management (6(A)(ii))
2022,22,Louisiana,E646,276121,Land Management (6(A)(ii))
2022,22,Louisiana,E646,59620,Land Management (6(A)(ii))
2022,22,Louisiana,E646,17448,Land Management (6(A)(ii))
2022,22,Louisiana,E646,39087,Land Management (6(A)(ii))
2022,22,Louisiana,E646,7905,Land Management (6(A)(ii))
2022,22,Louisiana,E646,35481,Land Management (6(A)(ii))
2022,22,Louisiana,E646,11883,Land Management (6(A)(ii))
2022,22,Louisiana,E647,11562,Land Management (6(A)(ii))
2022,22,Louisiana,E647,44011,Land Management (6(A)(ii))
2022,22,Louisiana,E647,7353,Land Management (6(A)(ii))
2022,22,Louisiana,E647,12374,Land Management (6(A)(ii))
2022,22,Louisiana,E666,11487,Forest management (6(A)(iv))
2022,22,Louisiana,E666,25740,Forest management (6(A)(iv))
2022,22,Louisiana,E666,604,Forest management (6(A)(iv))
2022,22,Louisiana,E666,14241,Forest management (6(A)(iv))
2022,22,Louisiana,E666,32887,Forest management (6(A)(iv))
2022,22,Louisiana,E666,10788,Forest management (6(A)(iv))
2022,22,Louisiana,E666,1445,Forest management (6(A)(iv))
2022,22,Louisiana,FARM,27802,2014 Other Practices
2022,22,Louisiana,MINPAY,12608,2014 Other Practices
2022,22,Louisiana,NIPF,126209,NIPF
2022,22,Louisiana,PAST,279055,Pastureland
2022,22,Louisiana,PCROP,114993,Pastured Cropland
2022,22,Louisiana,RCCR,13361,2014 Other Practices
2022,23,Maine,314,120,Land Management (6(A)(ii))
2022,23,Maine,315,20,Land Management (6(A)(ii))
2022,23,Maine,512,49,Vegetative (6(A)(iii))
2022,23,Maine,655,1794,Forest management (6(A)(iv))
2022,23,Maine,AGLAND,16899,2014 Other Practices
2022,23,Maine,CROP,53197,Cropland
2022,23,Maine,E315,265,Land Management (6(A)(ii))
2022,23,Maine,E340,618,Vegetative (6(A)(iii))
2022,23,Maine,E386,72,Vegetative (6(A)(iii))
2022,23,Maine,E386,72,Vegetative (6(A)(iii))
2022,23,Maine,E595,11252,Other (6(A)(vii))
2022,23,Maine,E595,8894,Other (6(A)(vii))
2022,23,Maine,E612,315,Forest management (6(A)(iv))
2022,23,Maine,E612,188,Forest management (6(A)(iv))
2022,23,Maine,E612,150,Forest management (6(A)(iv))
2022,23,Maine,E666,63,Forest management (6(A)(iv))
2022,23,Maine,E666,2487,Forest management (6(A)(iv))
2022,23,Maine,E666,237,Forest management (6(A)(iv))
2022,23,Maine,E666,411,Forest management (6(A)(iv))
2022,23,Maine,FARM,20065,2014 Other Practices
2022,23,Maine,MINPAY,4111,2014 Other Practices
2022,23,Maine,NIPF,28728,NIPF
2022,23,Maine,PAST,5974,Pastureland
2022,24,Maryland,AGLAND,10179,2014 Other Practices
