Pay_year,State,full_practice_code,practice_code,category_name,payments,practice_instance_count
2014,Florida,587,587,Structural (6(A)(i)),191292,39
2014,Florida,590,590,Land Management (6(A)(ii)),101932,51
2014,Florida,595,595,Other (6(A)(vii)),27668,22
2014,Florida,612,612,Forest management (6(A)(iv)),485749,80
2014,Florida,614,614,Structural (6(A)(i)),130987,116
2014,Florida,620,620,Structural (6(A)(i)),73855,15
2014,Florida,636,636,Structural (6(A)(i)),,
2014,Florida,638,638,Structural (6(A)(i)),23317,8
2014,Florida,642,642,Structural (6(A)(i)),254822,74
2014,Florida,645,645,Land Management (6(A)(ii)),,
2014,Florida,666,666,Forest management (6(A)(iv)),21082,4
2014,Florida,717,717,Structural (6(A)(i)),,
2014,Florida,755,755,Other (6(A)(vii)),,
2014,Florida,798,798,Structural (6(A)(i)),83628,15
2014,Georgia,106,106,other (6(B)(vi)),,
2014,Georgia,122,122,other (6(B)(vi)),34775,18
2014,Georgia,138,138,other (6(B)(vi)),,
2014,Georgia,309,309,Structural (6(A)(i)),,
2014,Georgia,313,313,Structural (6(A)(i)),578047,33
2014,Georgia,314,314,Land Management (6(A)(ii)),188781,79
2014,Georgia,315,315,Land Management (6(A)(ii)),229540,199
2014,Georgia,316,316,Structural (6(A)(i)),183786,25
2014,Georgia,317,317,Structural (6(A)(i)),39048,6
2014,Georgia,327,327,Vegetative (6(A)(iii),84103,39
2014,Georgia,328,328,Vegetative (6(A)(iii),,
2014,Georgia,329,329,Soil remediation (6(A)(vi),76235,29
2014,Georgia,338,338,Land Management (6(A)(ii)),205296,165
2014,Georgia,340,340,Vegetative (6(A)(iii),937310,145
2014,Georgia,342,342,Vegetative (6(A)(iii),11252,115
2014,Georgia,362,362,Structural (6(A)(i)),,
2014,Georgia,367,367,Structural (6(A)(i)),960866,43
2014,Georgia,372,372,Structural (6(A)(i)),465539,66
2014,Georgia,374,374,Other (6(A)(vii)),695440,54
2014,Georgia,381,381,Vegetative (6(A)(iii),,
2014,Georgia,382,382,Land Management (6(A)(ii)),1618825,358
2014,Georgia,386,386,Vegetative (6(A)(iii),,
2014,Georgia,394,394,Land Management (6(A)(ii)),107794,53
2014,Georgia,410,410,Land Management (6(A)(ii)),,
2014,Georgia,412,412,Vegetative (6(A)(iii),24674,9
2014,Georgia,422,422,Vegetative (6(A)(iii),,
2014,Georgia,430,430,Structural (6(A)(i)),275227,112
2014,Georgia,436,436,Structural (6(A)(i)),129495,5
2014,Georgia,441,441,Structural (6(A)(i)),842248,99
2014,Georgia,442,442,Structural (6(A)(i)),1014371,176
2014,Georgia,449,449,Structural (6(A)(i)),152423,172
2014,Georgia,460,460,Land Management (6(A)(ii)),,
2014,Georgia,484,484,Land Management (6(A)(ii)),,
2014,Georgia,490,490,Forest management (6(A)(iv)),1683607,520
2014,Georgia,512,512,Vegetative (6(A)(iii),604494,173
2014,Georgia,516,516,Structural (6(A)(i)),328734,233
2014,Georgia,528,528,Land Management (6(A)(ii)),,
2014,Georgia,533,533,Structural (6(A)(i)),327075,141
2014,Georgia,558,558,Structural (6(A)(i)),32728,16
2014,Georgia,561,561,Land Management (6(A)(ii)),1732032,393
2014,Georgia,578,578,Structural (6(A)(i)),97691,14
2014,Georgia,580,580,Structural (6(A)(i)),,
2014,Georgia,590,590,Land Management (6(A)(ii)),25319,57
2014,Georgia,591,591,Soil remediation (6(A)(vi),7573,4
2014,Georgia,600,600,Structural (6(A)(i)),90244,9
2014,Georgia,612,612,Forest management (6(A)(iv)),3606891,540
2014,Georgia,614,614,Structural (6(A)(i)),194024,245
2014,Georgia,620,620,Structural (6(A)(i)),5233,4
2014,Georgia,632,632,Structural (6(A)(i)),,
2014,Georgia,634,634,Structural (6(A)(i)),,
2014,Georgia,642,642,Structural (6(A)(i)),564809,138
2014,Georgia,647,647,Land Management (6(A)(ii)),5016,23
2014,Georgia,655,655,Forest management (6(A)(iv)),21505,11
2014,Georgia,666,666,Forest management (6(A)(iv)),32978,24
2014,Georgia,798,798,Structural (6(A)(i)),604668,93
2014,Hawaii,122,122,other (6(B)(vi)),,
2014,Hawaii,313,313,Structural (6(A)(i)),,
2014,Hawaii,314,314,Land Management (6(A)(ii)),237977,25
2014,Hawaii,315,315,Land Management (6(A)(ii)),37773,26
2014,Hawaii,317,317,Structural (6(A)(i)),,
2014,Hawaii,324,324,Soil remediation (6(A)(vi),,
2014,Hawaii,327,327,Vegetative (6(A)(iii),,
2014,Hawaii,328,328,Vegetative (6(A)(iii),202540,38
2014,Hawaii,340,340,Vegetative (6(A)(iii),33734,34
2014,Hawaii,344,344,Soil remediation (6(A)(vi),2489,5
2014,Hawaii,367,367,Structural (6(A)(i)),60897,5
2014,Hawaii,379,379,Vegetative (6(A)(iii),,
2014,Hawaii,380,380,Vegetative (6(A)(iii),15936,7
2014,Hawaii,381,381,Vegetative (6(A)(iii),49638,23
2014,Hawaii,382,382,Land Management (6(A)(ii)),1007212,95
2014,Hawaii,384,384,Forest management (6(A)(iv)),89223,19
2014,Hawaii,430,430,Structural (6(A)(i)),8693,5
2014,Hawaii,441,441,Structural (6(A)(i)),75968,8
2014,Hawaii,442,442,Structural (6(A)(i)),,
2014,Hawaii,449,449,Structural (6(A)(i)),1362,6
2014,Hawaii,460,460,Land Management (6(A)(ii)),,
2014,Hawaii,484,484,Land Management (6(A)(ii)),251520,59
2014,Hawaii,490,490,Forest management (6(A)(iv)),49250,23
2014,Hawaii,512,512,Vegetative (6(A)(iii),100824,11
2014,Hawaii,516,516,Structural (6(A)(i)),128562,59
2014,Hawaii,528,528,Land Management (6(A)(ii)),281283,37
2014,Hawaii,533,533,Structural (6(A)(i)),,
2014,Hawaii,548,548,Land Management (6(A)(ii)),,
2014,Hawaii,558,558,Structural (6(A)(i)),14144,9
2014,Hawaii,561,561,Land Management (6(A)(ii)),8639,15
2014,Hawaii,590,590,Land Management (6(A)(ii)),,
2014,Hawaii,595,595,Other (6(A)(vii)),,
2014,Hawaii,601,601,Vegetative (6(A)(iii),,
2014,Hawaii,612,612,Forest management (6(A)(iv)),495494,21
2014,Hawaii,614,614,Structural (6(A)(i)),205516,64
2014,Hawaii,629,629,Structural (6(A)(i)),,
2014,Hawaii,634,634,Structural (6(A)(i)),,
2014,Hawaii,636,636,Structural (6(A)(i)),86393,4
2014,Hawaii,645,645,Land Management (6(A)(ii)),11060,12
2014,Hawaii,650,650,Land Management (6(A)(ii)),,
2014,Hawaii,798,798,Structural (6(A)(i)),,
2014,Idaho,106,106,other (6(B)(vi)),38069,16
2014,Idaho,122,122,other (6(B)(vi)),,
2014,Idaho,124,124,other (6(B)(vi)),,
2014,Idaho,313,313,Structural (6(A)(i)),81503,7
2014,Idaho,314,314,Land Management (6(A)(ii)),1355852,120
2014,Idaho,315,315,Land Management (6(A)(ii)),51350,34
2014,Idaho,317,317,Structural (6(A)(i)),,
2014,Idaho,324,324,Soil remediation (6(A)(vi),,
2014,Idaho,327,327,Vegetative (6(A)(iii),3540,16
2014,Idaho,328,328,Vegetative (6(A)(iii),1904,6
2014,Idaho,329,329,Soil remediation (6(A)(vi),,
2014,Idaho,338,338,Land Management (6(A)(ii)),,
2014,Idaho,340,340,Vegetative (6(A)(iii),406981,66
2014,Idaho,342,342,Vegetative (6(A)(iii),,
2014,Idaho,345,345,Soil remediation (6(A)(vi),355546,52
2014,Idaho,348,348,Structural (6(A)(i)),,
2014,Idaho,367,367,Structural (6(A)(i)),163512,6
2014,Idaho,378,378,Structural (6(A)(i)),,
2014,Idaho,380,380,Vegetative (6(A)(iii),,
2014,Idaho,382,382,Land Management (6(A)(ii)),591157,98
2014,Idaho,383,383,Forest management (6(A)(iv)),28821,4
2014,Idaho,384,384,Forest management (6(A)(iv)),137857,66
2014,Idaho,386,386,Vegetative (6(A)(iii),,
2014,Idaho,390,390,Vegetative (6(A)(iii),,
2014,Idaho,391,391,Forest management (6(A)(iv)),9577,5
2014,Idaho,393,393,Vegetative (6(A)(iii),1571,4
2014,Idaho,410,410,Land Management (6(A)(ii)),,
2014,Idaho,422,422,Vegetative (6(A)(iii),,
2014,Idaho,430,430,Structural (6(A)(i)),1104637,170
2014,Idaho,436,436,Structural (6(A)(i)),16189,7
2014,Idaho,441,441,Structural (6(A)(i)),255328,10
2014,Idaho,442,442,Structural (6(A)(i)),2027608,96
2014,Idaho,443,443,Structural (6(A)(i)),,
2014,Idaho,449,449,Structural (6(A)(i)),64820,159
2014,Idaho,464,464,Land Management (6(A)(ii)),28519,6
2014,Idaho,472,472,Land Management (6(A)(ii)),5551,8
2014,Idaho,484,484,Land Management (6(A)(ii)),,
2014,Idaho,490,490,Forest management (6(A)(iv)),4021,13
2014,Idaho,500,500,Land Management (6(A)(ii)),40072,4
2014,Idaho,512,512,Vegetative (6(A)(iii),,
2014,Idaho,516,516,Structural (6(A)(i)),168925,59
2014,Idaho,528,528,Land Management (6(A)(ii)),119938,104
2014,Idaho,533,533,Structural (6(A)(i)),,
2014,Idaho,550,550,Vegetative (6(A)(iii),104197,16
2014,Idaho,558,558,Structural (6(A)(i)),6454,5
2014,Idaho,560,560,Land Management (6(A)(ii)),7902,5
2014,Idaho,561,561,Land Management (6(A)(ii)),13756,27
2014,Idaho,574,574,Other (6(A)(vii)),37976,16
2014,Idaho,578,578,Structural (6(A)(i)),,
2014,Idaho,580,580,Structural (6(A)(i)),,
2014,Idaho,587,587,Structural (6(A)(i)),144662,56
2014,Idaho,590,590,Land Management (6(A)(ii)),420306,175
2014,Idaho,595,595,Other (6(A)(vii)),156751,57
2014,Idaho,612,612,Forest management (6(A)(iv)),,
2014,Idaho,614,614,Structural (6(A)(i)),167089,72
2014,Idaho,620,620,Structural (6(A)(i)),21349,4
2014,Idaho,638,638,Structural (6(A)(i)),,
2014,Idaho,642,642,Structural (6(A)(i)),97814,10
2014,Idaho,645,645,Land Management (6(A)(ii)),,
2014,Idaho,655,655,Forest management (6(A)(iv)),,
2014,Idaho,660,660,Forest management (6(A)(iv)),35480,22
2014,Idaho,666,666,Forest management (6(A)(iv)),124845,59
2014,Idaho,734,734,Structural (6(A)(i)),,
2014,Idaho,798,798,Structural (6(A)(i)),101529,18
2014,Illinois,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),255975,36
2014,Illinois,106,106,other (6(B)(vi)),115165,137
2014,Illinois,110,110,Resource-conserving crop rotatation (6(B)(ii),,
2014,Illinois,122,122,other (6(B)(vi)),14117,7
2014,Illinois,130,130,other (6(B)(vi)),31003,15
2014,Illinois,313,313,Structural (6(A)(i)),1749982,22
2014,Illinois,314,314,Land Management (6(A)(ii)),71251,56
2014,Illinois,315,315,Land Management (6(A)(ii)),26342,30
2014,Illinois,316,316,Structural (6(A)(i)),136232,4
2014,Illinois,327,327,Vegetative (6(A)(iii),70539,13
2014,Illinois,329,329,Soil remediation (6(A)(vi),27302,21
2014,Illinois,338,338,Land Management (6(A)(ii)),21456,7
2014,Illinois,340,340,Vegetative (6(A)(iii),523642,154
2014,Illinois,342,342,Vegetative (6(A)(iii),53063,196
2014,Illinois,351,351,Other (6(A)(vii)),,
2014,Illinois,360,360,Structural (6(A)(i)),,
2014,Illinois,362,362,Structural (6(A)(i)),,
2014,Illinois,367,367,Structural (6(A)(i)),727301,26
2014,Illinois,378,378,Structural (6(A)(i)),107244,6
2014,Illinois,380,380,Vegetative (6(A)(iii),5034,4
2014,Illinois,382,382,Land Management (6(A)(ii)),521438,159
2014,Illinois,386,386,Vegetative (6(A)(iii),,
2014,Illinois,393,393,Vegetative (6(A)(iii),2456,5
2014,Illinois,410,410,Land Management (6(A)(ii)),273775,70
2014,Illinois,412,412,Vegetative (6(A)(iii),377104,64
2014,Illinois,468,468,Structural (6(A)(i)),10696,10
2014,Illinois,484,484,Land Management (6(A)(ii)),89844,115
2014,Illinois,490,490,Forest management (6(A)(iv)),16865,21
2014,Illinois,512,512,Vegetative (6(A)(iii),245188,90
2014,Illinois,516,516,Structural (6(A)(i)),171820,74
2014,Illinois,521D,521,Structural (6(A)(i)),,
2014,Illinois,528,528,Land Management (6(A)(ii)),43140,26
2014,Illinois,533,533,Structural (6(A)(i)),50776,16
2014,Illinois,554,554,Land Management (6(A)(ii)),1376,9
2014,Illinois,558,558,Structural (6(A)(i)),93425,32
2014,Illinois,560,560,Land Management (6(A)(ii)),118888,29
2014,Illinois,561,561,Land Management (6(A)(ii)),474822,134
2014,Illinois,574,574,Other (6(A)(vii)),,
2014,Illinois,575,575,Land Management (6(A)(ii)),3758,9
2014,Illinois,578,578,Structural (6(A)(i)),10328,4
2014,Illinois,580,580,Structural (6(A)(i)),149570,21
2014,Illinois,587,587,Structural (6(A)(i)),19987,9
2014,Illinois,590,590,Land Management (6(A)(ii)),121626,79
2014,Illinois,600,600,Structural (6(A)(i)),275074,47
2014,Illinois,606,606,Structural (6(A)(i)),185751,63
2014,Illinois,612,612,Forest management (6(A)(iv)),82289,42
2014,Illinois,614,614,Structural (6(A)(i)),83421,79
2014,Illinois,620,620,Structural (6(A)(i)),1011388,187
2014,Illinois,630,630,Structural (6(A)(i)),,
2014,Illinois,632,632,Structural (6(A)(i)),,
2014,Illinois,634,634,Structural (6(A)(i)),274515,23
2014,Illinois,638,638,Structural (6(A)(i)),632692,139
2014,Illinois,642,642,Structural (6(A)(i)),58494,8
2014,Illinois,644,644,Land Management (6(A)(ii)),,
2014,Illinois,645,645,Land Management (6(A)(ii)),9757,6
2014,Illinois,657,657,Structural (6(A)(i)),,
2014,Illinois,666,666,Forest management (6(A)(iv)),165756,152
2014,Illinois,747,747,Structural (6(A)(i)),36311,6
2014,Illinois,798,798,Structural (6(A)(i)),164474,20
2014,Indiana,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),274584,38
2014,Indiana,106,106,other (6(B)(vi)),15897,21
2014,Indiana,122,122,other (6(B)(vi)),9855,5
2014,Indiana,138,138,other (6(B)(vi)),,
2014,Indiana,313,313,Structural (6(A)(i)),1344088,35
2014,Indiana,314,314,Land Management (6(A)(ii)),402072,166
2014,Indiana,315,315,Land Management (6(A)(ii)),7881,20
2014,Indiana,316,316,Structural (6(A)(i)),119834,11
2014,Indiana,327,327,Vegetative (6(A)(iii),55462,19
2014,Indiana,329,329,Soil remediation (6(A)(vi),440130,340
2014,Indiana,340,340,Vegetative (6(A)(iii),5103858,1384
2014,Indiana,342,342,Vegetative (6(A)(iii),18787,55
2014,Indiana,345,345,Soil remediation (6(A)(vi),7351,23
2014,Indiana,360,360,Structural (6(A)(i)),119851,17
2014,Indiana,362,362,Structural (6(A)(i)),3766,5
2014,Indiana,367,367,Structural (6(A)(i)),705542,43
2014,Indiana,374,374,Other (6(A)(vii)),147047,5
2014,Indiana,378,378,Structural (6(A)(i)),,
2014,Indiana,382,382,Land Management (6(A)(ii)),189199,82
2014,Indiana,386,386,Vegetative (6(A)(iii),14969,23
2014,Indiana,391,391,Forest management (6(A)(iv)),,
2014,Indiana,393,393,Vegetative (6(A)(iii),,
2014,Indiana,394,394,Land Management (6(A)(ii)),,
2014,Indiana,410,410,Land Management (6(A)(ii)),98315,23
2014,Indiana,412,412,Vegetative (6(A)(iii),63730,29
2014,Indiana,422,422,Vegetative (6(A)(iii),,
2014,Indiana,442,442,Structural (6(A)(i)),,
2014,Indiana,449,449,Structural (6(A)(i)),42980,27
2014,Indiana,468,468,Structural (6(A)(i)),66489,35
2014,Indiana,472,472,Land Management (6(A)(ii)),9446,16
2014,Indiana,484,484,Land Management (6(A)(ii)),99992,48
2014,Indiana,512,512,Vegetative (6(A)(iii),457098,134
2014,Indiana,516,516,Structural (6(A)(i)),149644,98
2014,Indiana,528,528,Land Management (6(A)(ii)),64863,81
2014,Indiana,533,533,Structural (6(A)(i)),31874,17
2014,Indiana,554,554,Land Management (6(A)(ii)),1245,9
2014,Indiana,558,558,Structural (6(A)(i)),43540,31
2014,Indiana,560,560,Land Management (6(A)(ii)),20667,27
2014,Indiana,561,561,Land Management (6(A)(ii)),398814,178
2014,Indiana,574,574,Other (6(A)(vii)),,
2014,Indiana,575,575,Land Management (6(A)(ii)),2902,8
2014,Indiana,578,578,Structural (6(A)(i)),11057,6
2014,Indiana,587,587,Structural (6(A)(i)),10675,5
2014,Indiana,590,590,Land Management (6(A)(ii)),1284088,520
2014,Indiana,595,595,Other (6(A)(vii)),243592,400
2014,Indiana,600,600,Structural (6(A)(i)),,
2014,Indiana,606,606,Structural (6(A)(i)),32281,19
2014,Indiana,612,612,Forest management (6(A)(iv)),38546,16
2014,Indiana,614,614,Structural (6(A)(i)),132642,111
2014,Indiana,620,620,Structural (6(A)(i)),515844,90
2014,Indiana,638,638,Structural (6(A)(i)),704581,57
2014,Indiana,642,642,Structural (6(A)(i)),19755,11
2014,Indiana,645,645,Land Management (6(A)(ii)),,
2014,Indiana,647,647,Land Management (6(A)(ii)),,
2014,Indiana,655,655,Forest management (6(A)(iv)),,
2014,Indiana,658,658,Structural (6(A)(i)),,
2014,Indiana,666,666,Forest management (6(A)(iv)),508347,164
2014,Indiana,798,798,Structural (6(A)(i)),158380,18
2014,Iowa,102,102,Comprehensive Nutrient Mgt. (6(B)(i)),569703,75
2014,Iowa,104,104,Comprehensive Nutrient Mgt. (6(B)(i)),74636,37
2014,Iowa,106,106,other (6(B)(vi)),16022,15
2014,Iowa,122,122,other (6(B)(vi)),15787,6
2014,Iowa,130,130,other (6(B)(vi)),,
2014,Iowa,138,138,other (6(B)(vi)),,
2014,Iowa,313,313,Structural (6(A)(i)),3786605,56
2014,Iowa,314,314,Land Management (6(A)(ii)),114895,81
2014,Iowa,315,315,Land Management (6(A)(ii)),8363,7
2014,Iowa,327,327,Vegetative (6(A)(iii),18937,13
2014,Iowa,328,328,Vegetative (6(A)(iii),97808,19
2014,Iowa,329,329,Soil remediation (6(A)(vi),172412,182
2014,Iowa,338,338,Land Management (6(A)(ii)),6924,15
2014,Iowa,340,340,Vegetative (6(A)(iii),5698973,1553
2014,Iowa,342,342,Vegetative (6(A)(iii),63277,252
2014,Iowa,350,350,Structural (6(A)(i)),,
2014,Iowa,356,356,Structural (6(A)(i)),,
2014,Iowa,360,360,Structural (6(A)(i)),,
2014,Iowa,362,362,Structural (6(A)(i)),2222,5
2014,Iowa,367,367,Structural (6(A)(i)),1196108,21
2014,Iowa,374,374,Other (6(A)(vii)),737256,23
2014,Iowa,378,378,Structural (6(A)(i)),394356,25
2014,Iowa,380,380,Vegetative (6(A)(iii),12207,5
2014,Iowa,382,382,Land Management (6(A)(ii)),,
2014,Iowa,386,386,Vegetative (6(A)(iii),,
2014,Iowa,410,410,Land Management (6(A)(ii)),935620,52
2014,Iowa,412,412,Vegetative (6(A)(iii),635043,126
2014,Iowa,422,422,Vegetative (6(A)(iii),,
2014,Iowa,430,430,Structural (6(A)(i)),,
2014,Iowa,441,441,Structural (6(A)(i)),,
2014,Iowa,442,442,Structural (6(A)(i)),,
2014,Iowa,472,472,Land Management (6(A)(ii)),,
2014,Iowa,484,484,Land Management (6(A)(ii)),39658,10
2014,Iowa,490,490,Forest management (6(A)(iv)),28083,16
2014,Iowa,512,512,Vegetative (6(A)(iii),287963,106
2014,Iowa,516,516,Structural (6(A)(i)),,
2014,Iowa,521D,521,Structural (6(A)(i)),,
2014,Iowa,528,528,Land Management (6(A)(ii)),68517,58
2014,Iowa,533,533,Structural (6(A)(i)),122308,19
2014,Iowa,554,554,Land Management (6(A)(ii)),,
2014,Iowa,558,558,Structural (6(A)(i)),9900,5
2014,Iowa,561,561,Land Management (6(A)(ii)),363811,126
2014,Iowa,574,574,Other (6(A)(vii)),,
2014,Iowa,578,578,Structural (6(A)(i)),11710,10
2014,Iowa,580,580,Structural (6(A)(i)),468989,25
2014,Iowa,587,587,Structural (6(A)(i)),13108,4
2014,Iowa,590,590,Land Management (6(A)(ii)),460051,275
2014,Iowa,595,595,Other (6(A)(vii)),12351,14
2014,Iowa,600,600,Structural (6(A)(i)),1075951,199
2014,Iowa,606,606,Structural (6(A)(i)),328449,87
2014,Iowa,612,612,Forest management (6(A)(iv)),98521,29
2014,Iowa,614,614,Structural (6(A)(i)),,
2014,Iowa,620,620,Structural (6(A)(i)),894714,244
2014,Iowa,632,632,Structural (6(A)(i)),,
2014,Iowa,634,634,Structural (6(A)(i)),233196,18
2014,Iowa,638,638,Structural (6(A)(i)),187922,73
2014,Iowa,642,642,Structural (6(A)(i)),35275,10
2014,Iowa,645,645,Land Management (6(A)(ii)),60269,25
2014,Iowa,659,659,Structural (6(A)(i)),,
2014,Iowa,666,666,Forest management (6(A)(iv)),32495,34
2014,Iowa,670,670,Other (6(A)(vii)),,
2014,Iowa,747,747,Structural (6(A)(i)),,
2014,Iowa,798,798,Structural (6(A)(i)),246217,36
2014,Kansas,122,122,other (6(B)(vi)),9100,4
2014,Kansas,124,124,other (6(B)(vi)),,
2014,Kansas,313,313,Structural (6(A)(i)),543284,9
2014,Kansas,314,314,Land Management (6(A)(ii)),1292238,406
2014,Kansas,315,315,Land Management (6(A)(ii)),,
2014,Kansas,316,316,Structural (6(A)(i)),,
2014,Kansas,328,328,Vegetative (6(A)(iii),4542626,169
2014,Kansas,329,329,Soil remediation (6(A)(vi),248594,102
2014,Kansas,338,338,Land Management (6(A)(ii)),,
2014,Kansas,340,340,Vegetative (6(A)(iii),970876,142
2014,Kansas,342,342,Vegetative (6(A)(iii),104033,143
2014,Kansas,351,351,Other (6(A)(vii)),,
2014,Kansas,360,360,Structural (6(A)(i)),,
2014,Kansas,362,362,Structural (6(A)(i)),195934,42
2014,Kansas,367,367,Structural (6(A)(i)),,
2014,Kansas,378,378,Structural (6(A)(i)),132372,25
2014,Kansas,380,380,Vegetative (6(A)(iii),4342,6
2014,Kansas,382,382,Land Management (6(A)(ii)),287138,102
2014,Kansas,393,393,Vegetative (6(A)(iii),,
2014,Kansas,394,394,Land Management (6(A)(ii)),,
2014,Kansas,410,410,Land Management (6(A)(ii)),138715,16
2014,Kansas,412,412,Vegetative (6(A)(iii),420653,133
2014,Kansas,430,430,Structural (6(A)(i)),105395,8
2014,Kansas,441,441,Structural (6(A)(i)),131399,6
2014,Kansas,442,442,Structural (6(A)(i)),466824,5
2014,Kansas,449,449,Structural (6(A)(i)),14640,20
2014,Kansas,466,466,Land Management (6(A)(ii)),154391,74
2014,Kansas,468,468,Structural (6(A)(i)),,
2014,Kansas,472,472,Land Management (6(A)(ii)),9819,8
2014,Kansas,484,484,Land Management (6(A)(ii)),123183,62
2014,Kansas,490,490,Forest management (6(A)(iv)),12011,58
