Pay_year,state_code,State,category_code,category_name,payments
2022,41,Oregon,8 Land Management,Land Management,4627169.00
2022,41,Oregon,9 Vegetative,Vegetative,854802.00
2017,42,Pennsylvania,10 Forest management,Forest management,485277.84
2017,42,Pennsylvania,12 Soil remediation,Soil remediation,80845.45
2017,42,Pennsylvania,13 Other 2 - improvement,Other 2 - improvement,468004.27
2017,42,Pennsylvania,4 Conservating planning assessment,Conservating planning assessment,423287.73
2017,42,Pennsylvania,6 Other 1 - planning,Other 1 - planning,125694.92
2017,42,Pennsylvania,7 Structural,Structural,10613401.86
2017,42,Pennsylvania,8 Land management,Land management,5143571.38
2017,42,Pennsylvania,9 Vegetative,Vegetative,1184312.72
2018,42,Pennsylvania,10 Forest management,Forest management,441142.38
2018,42,Pennsylvania,12 Soil remediation,Soil remediation,90462.46
2018,42,Pennsylvania,13 Other 2 - improvement,Other 2 - improvement,391323.85
2018,42,Pennsylvania,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,431.34
2018,42,Pennsylvania,4 Conservating planning assessment,Conservating planning assessment,111105.68
2018,42,Pennsylvania,6 Other 1 - planning,Other 1 - planning,122073.67
2018,42,Pennsylvania,7 Structural,Structural,8957963.92
2018,42,Pennsylvania,8 Land management,Land management,4011283.40
2018,42,Pennsylvania,9 Vegetative,Vegetative,1407876.36
2019,42,Pennsylvania,10 Forest management,Forest management,695426.90
2019,42,Pennsylvania,12 Soil remediation,Soil remediation,75868.00
2019,42,Pennsylvania,13 Other 2 - improvement,Other 2 - improvement,497823.41
2019,42,Pennsylvania,4 Conservating planning assessment,Conservating planning assessment,169396.26
2019,42,Pennsylvania,6 Other 1 - planning,Other 1 - planning,142383.95
2019,42,Pennsylvania,7 Structural,Structural,9436469.99
2019,42,Pennsylvania,8 Land management,Land management,4416516.54
2019,42,Pennsylvania,9 Vegetative,Vegetative,1546695.06
2020,42,Pennsylvania,10 Forest management,Forest management,830725.92
2020,42,Pennsylvania,12 Soil remediation,Soil remediation,57510.88
2020,42,Pennsylvania,13 Other 2 - improvement,Other 2 - improvement,182991.77
2020,42,Pennsylvania,4 Conservating planning assessment,Conservating planning assessment,101859.23
2020,42,Pennsylvania,6 Other 1 - planning,Other 1 - planning,70095.86
2020,42,Pennsylvania,7 Structural,Structural,11141821.58
2020,42,Pennsylvania,8 Land management,Land management,5608353.64
2020,42,Pennsylvania,9 Vegetative,Vegetative,1799388.99
2021,42,Pennsylvania,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,3640.50
2021,42,Pennsylvania,10 Forest management,Forest management,371563.61
2021,42,Pennsylvania,12 Soil remediation,Soil remediation,59056.04
2021,42,Pennsylvania,13 Other 2 - improvement,Other 2 - improvement,214181.31
2021,42,Pennsylvania,4 Conservating planning assessment,Conservating planning assessment,72951.45
2021,42,Pennsylvania,6 Other 1 - planning,Other 1 - planning,77644.07
2021,42,Pennsylvania,7 Structural,Structural,7417048.29
2021,42,Pennsylvania,8 Land management,Land management,4356950.01
2021,42,Pennsylvania,9 Vegetative,Vegetative,1490673.73
2022,42,Pennsylvania,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,113064.00
2022,42,Pennsylvania,10 Forest Management,Forest Management,582761.00
2022,42,Pennsylvania,12 Soil Remediation,Soil Remediation,55854.00
2022,42,Pennsylvania,13 Other 2 - improvement,Other 2 - improvement,133217.00
2022,42,Pennsylvania,6 Other 1 - planning,Other 1 - planning,124837.00
2022,42,Pennsylvania,7 Structural,Structural,10657383.00
2022,42,Pennsylvania,8 Land Management,Land Management,4625942.00
2022,42,Pennsylvania,9 Vegetative,Vegetative,1243541.00
2022,42,Puerto Rico,10 Forest Management,Forest Management,29595.00
2022,42,Puerto Rico,12 Soil Remediation,Soil Remediation,10092.00
2022,42,Puerto Rico,13 Other 2 - improvement,Other 2 - improvement,68306.00
2022,42,Puerto Rico,7 Structural,Structural,3430981.00
2022,42,Puerto Rico,8 Land Management,Land Management,1541151.00
2022,42,Puerto Rico,9 Vegetative,Vegetative,343153.00
2017,44,Rhode Island,10 Forest management,Forest management,228479.53
2017,44,Rhode Island,13 Other 2 - improvement,Other 2 - improvement,9187.50
2017,44,Rhode Island,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,1797.14
2017,44,Rhode Island,6 Other 1 - planning,Other 1 - planning,62484.42
2017,44,Rhode Island,7 Structural,Structural,625648.09
2017,44,Rhode Island,8 Land management,Land management,636779.88
2017,44,Rhode Island,9 Vegetative,Vegetative,23029.07
2018,44,Rhode Island,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,2047.68
2018,44,Rhode Island,10 Forest management,Forest management,234414.27
2018,44,Rhode Island,13 Other 2 - improvement,Other 2 - improvement,6855.00
2018,44,Rhode Island,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,2985.38
2018,44,Rhode Island,4 Conservating planning assessment,Conservating planning assessment,5450.60
2018,44,Rhode Island,6 Other 1 - planning,Other 1 - planning,68568.77
2018,44,Rhode Island,7 Structural,Structural,595704.36
2018,44,Rhode Island,8 Land management,Land management,844245.67
2018,44,Rhode Island,9 Vegetative,Vegetative,31896.99
2019,44,Rhode Island,10 Forest management,Forest management,223092.35
2019,44,Rhode Island,13 Other 2 - improvement,Other 2 - improvement,30149.88
2019,44,Rhode Island,6 Other 1 - planning,Other 1 - planning,48587.22
2019,44,Rhode Island,7 Structural,Structural,317083.21
2019,44,Rhode Island,8 Land management,Land management,846318.74
2019,44,Rhode Island,9 Vegetative,Vegetative,39560.78
2020,44,Rhode Island,10 Forest management,Forest management,289467.23
2020,44,Rhode Island,13 Other 2 - improvement,Other 2 - improvement,15630.00
2020,44,Rhode Island,4 Conservating planning assessment,Conservating planning assessment,57786.60
2020,44,Rhode Island,6 Other 1 - planning,Other 1 - planning,30799.44
2020,44,Rhode Island,7 Structural,Structural,638438.50
2020,44,Rhode Island,8 Land management,Land management,919390.77
2020,44,Rhode Island,9 Vegetative,Vegetative,44742.25
2021,44,Rhode Island,10 Forest management,Forest management,203940.45
2021,44,Rhode Island,13 Other 2 - improvement,Other 2 - improvement,5904.89
2021,44,Rhode Island,4 Conservating planning assessment,Conservating planning assessment,13143.33
2021,44,Rhode Island,6 Other 1 - planning,Other 1 - planning,58295.48
2021,44,Rhode Island,7 Structural,Structural,457044.85
2021,44,Rhode Island,8 Land management,Land management,1482336.63
2021,44,Rhode Island,9 Vegetative,Vegetative,40959.50
2022,44,Rhode Island,10 Forest Management,Forest Management,207938.00
2022,44,Rhode Island,4 Conservating planning assessment,Conservating planning assessment,30530.00
2022,44,Rhode Island,6 Other 1 - planning,Other 1 - planning,33797.00
2022,44,Rhode Island,7 Structural,Structural,340561.00
2022,44,Rhode Island,8 Land Management,Land Management,1181933.00
2022,44,Rhode Island,9 Vegetative,Vegetative,16007.00
2017,45,South Carolina,10 Forest management,Forest management,2565120.16
2017,45,South Carolina,12 Soil remediation,Soil remediation,105770.64
2017,45,South Carolina,13 Other 2 - improvement,Other 2 - improvement,1540827.13
2017,45,South Carolina,4 Conservating planning assessment,Conservating planning assessment,247700.79
2017,45,South Carolina,6 Other 1 - planning,Other 1 - planning,165995.75
2017,45,South Carolina,7 Structural,Structural,6711295.84
2017,45,South Carolina,8 Land management,Land management,2931561.68
2017,45,South Carolina,9 Vegetative,Vegetative,1806450.99
2018,45,South Carolina,10 Forest management,Forest management,3325096.02
2018,45,South Carolina,12 Soil remediation,Soil remediation,119566.02
2018,45,South Carolina,13 Other 2 - improvement,Other 2 - improvement,1109669.52
2018,45,South Carolina,4 Conservating planning assessment,Conservating planning assessment,288080.21
2018,45,South Carolina,6 Other 1 - planning,Other 1 - planning,155685.16
2018,45,South Carolina,7 Structural,Structural,6857686.21
2018,45,South Carolina,8 Land management,Land management,3679182.20
2018,45,South Carolina,9 Vegetative,Vegetative,2527759.00
2019,45,South Carolina,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,2993.68
2019,45,South Carolina,10 Forest management,Forest management,4207518.97
2019,45,South Carolina,12 Soil remediation,Soil remediation,99319.01
2019,45,South Carolina,13 Other 2 - improvement,Other 2 - improvement,3392900.17
2019,45,South Carolina,4 Conservating planning assessment,Conservating planning assessment,168020.01
2019,45,South Carolina,6 Other 1 - planning,Other 1 - planning,114068.58
2019,45,South Carolina,7 Structural,Structural,6513103.52
2019,45,South Carolina,8 Land management,Land management,3585808.03
2019,45,South Carolina,9 Vegetative,Vegetative,2382777.39
2020,45,South Carolina,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,4191.16
2020,45,South Carolina,10 Forest management,Forest management,4094293.52
2020,45,South Carolina,12 Soil remediation,Soil remediation,157388.75
2020,45,South Carolina,13 Other 2 - improvement,Other 2 - improvement,2716387.86
2020,45,South Carolina,4 Conservating planning assessment,Conservating planning assessment,171822.25
2020,45,South Carolina,6 Other 1 - planning,Other 1 - planning,153539.88
2020,45,South Carolina,7 Structural,Structural,5728262.50
2020,45,South Carolina,8 Land management,Land management,3794845.63
2020,45,South Carolina,9 Vegetative,Vegetative,2663335.05
2021,45,South Carolina,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,9077.21
2021,45,South Carolina,10 Forest management,Forest management,4554528.75
2021,45,South Carolina,12 Soil remediation,Soil remediation,307859.87
2021,45,South Carolina,13 Other 2 - improvement,Other 2 - improvement,6901356.09
2021,45,South Carolina,4 Conservating planning assessment,Conservating planning assessment,238180.63
2021,45,South Carolina,6 Other 1 - planning,Other 1 - planning,186264.20
2021,45,South Carolina,7 Structural,Structural,6360864.13
2021,45,South Carolina,8 Land management,Land management,4093337.10
2021,45,South Carolina,9 Vegetative,Vegetative,2098927.13
2022,45,South Carolina,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,169069.00
2022,45,South Carolina,10 Forest Management,Forest Management,4882660.00
2022,45,South Carolina,12 Soil Remediation,Soil Remediation,298134.00
2022,45,South Carolina,13 Other 2 - improvement,Other 2 - improvement,4713179.00
2022,45,South Carolina,4 Conservating planning assessment,Conservating planning assessment,89055.00
2022,45,South Carolina,6 Other 1 - planning,Other 1 - planning,156200.00
2022,45,South Carolina,7 Structural,Structural,6177636.00
2022,45,South Carolina,8 Land Management,Land Management,3987835.00
2022,45,South Carolina,9 Vegetative,Vegetative,2726252.00
2017,46,South Dakota,10 Forest management,Forest management,221317.57
2017,46,South Dakota,12 Soil remediation,Soil remediation,29959.51
2017,46,South Dakota,13 Other 2 - improvement,Other 2 - improvement,130958.79
2017,46,South Dakota,6 Other 1 - planning,Other 1 - planning,7027.19
2017,46,South Dakota,7 Structural,Structural,7555287.43
2017,46,South Dakota,8 Land management,Land management,3694590.55
2017,46,South Dakota,9 Vegetative,Vegetative,767794.61
2018,46,South Dakota,10 Forest management,Forest management,205070.25
2018,46,South Dakota,12 Soil remediation,Soil remediation,108051.68
2018,46,South Dakota,13 Other 2 - improvement,Other 2 - improvement,126159.35
2018,46,South Dakota,7 Structural,Structural,7833259.49
2018,46,South Dakota,8 Land management,Land management,3969177.63
2018,46,South Dakota,9 Vegetative,Vegetative,1494923.26
2019,46,South Dakota,10 Forest management,Forest management,340390.74
2019,46,South Dakota,12 Soil remediation,Soil remediation,81613.83
2019,46,South Dakota,13 Other 2 - improvement,Other 2 - improvement,229176.86
2019,46,South Dakota,6 Other 1 - planning,Other 1 - planning,9254.62
2019,46,South Dakota,7 Structural,Structural,5888998.44
2019,46,South Dakota,8 Land management,Land management,3752877.64
2019,46,South Dakota,9 Vegetative,Vegetative,2105451.03
2020,46,South Dakota,10 Forest management,Forest management,257183.57
2020,46,South Dakota,12 Soil remediation,Soil remediation,192157.84
2020,46,South Dakota,13 Other 2 - improvement,Other 2 - improvement,340252.41
2020,46,South Dakota,7 Structural,Structural,5030774.89
2020,46,South Dakota,8 Land management,Land management,3088146.89
2020,46,South Dakota,9 Vegetative,Vegetative,3217927.92
2021,46,South Dakota,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,2184.30
2021,46,South Dakota,10 Forest management,Forest management,191938.00
2021,46,South Dakota,12 Soil remediation,Soil remediation,307421.11
2021,46,South Dakota,13 Other 2 - improvement,Other 2 - improvement,307573.98
2021,46,South Dakota,6 Other 1 - planning,Other 1 - planning,4596.62
2021,46,South Dakota,7 Structural,Structural,9569471.75
2021,46,South Dakota,8 Land management,Land management,3899246.37
2021,46,South Dakota,9 Vegetative,Vegetative,1720163.85
2022,46,South Dakota,10 Forest Management,Forest Management,100121.00
2022,46,South Dakota,12 Soil Remediation,Soil Remediation,473020.00
2022,46,South Dakota,13 Other 2 - improvement,Other 2 - improvement,345001.00
2022,46,South Dakota,7 Structural,Structural,7376027.00
2022,46,South Dakota,8 Land Management,Land Management,4012595.00
2022,46,South Dakota,9 Vegetative,Vegetative,2015479.00
2017,47,Tennessee,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,3412.80
2017,47,Tennessee,10 Forest management,Forest management,560402.98
2017,47,Tennessee,12 Soil remediation,Soil remediation,4262.18
2017,47,Tennessee,13 Other 2 - improvement,Other 2 - improvement,164492.77
2017,47,Tennessee,4 Conservating planning assessment,Conservating planning assessment,99154.77
2017,47,Tennessee,6 Other 1 - planning,Other 1 - planning,171781.31
2017,47,Tennessee,7 Structural,Structural,6740283.93
2017,47,Tennessee,8 Land management,Land management,4329787.66
2017,47,Tennessee,9 Vegetative,Vegetative,8392329.48
2018,47,Tennessee,10 Forest management,Forest management,649123.24
2018,47,Tennessee,12 Soil remediation,Soil remediation,406.92
2018,47,Tennessee,13 Other 2 - improvement,Other 2 - improvement,132832.98
2018,47,Tennessee,4 Conservating planning assessment,Conservating planning assessment,62742.87
2018,47,Tennessee,6 Other 1 - planning,Other 1 - planning,128346.74
2018,47,Tennessee,7 Structural,Structural,7847972.28
2018,47,Tennessee,8 Land management,Land management,5001884.03
2018,47,Tennessee,9 Vegetative,Vegetative,11416233.72
2019,47,Tennessee,10 Forest management,Forest management,707722.68
2019,47,Tennessee,12 Soil remediation,Soil remediation,65.60
2019,47,Tennessee,13 Other 2 - improvement,Other 2 - improvement,105216.15
2019,47,Tennessee,4 Conservating planning assessment,Conservating planning assessment,85253.75
2019,47,Tennessee,6 Other 1 - planning,Other 1 - planning,165854.77
2019,47,Tennessee,7 Structural,Structural,7403863.62
2019,47,Tennessee,8 Land management,Land management,4776905.03
2019,47,Tennessee,9 Vegetative,Vegetative,11617185.37
2020,47,Tennessee,10 Forest management,Forest management,1147120.48
2020,47,Tennessee,12 Soil remediation,Soil remediation,829.76
2020,47,Tennessee,13 Other 2 - improvement,Other 2 - improvement,628952.78
2020,47,Tennessee,4 Conservating planning assessment,Conservating planning assessment,91334.09
2020,47,Tennessee,6 Other 1 - planning,Other 1 - planning,247861.44
2020,47,Tennessee,7 Structural,Structural,8417119.58
2020,47,Tennessee,8 Land management,Land management,5025577.11
2020,47,Tennessee,9 Vegetative,Vegetative,10549026.50
2021,47,Tennessee,10 Forest management,Forest management,687150.41
2021,47,Tennessee,13 Other 2 - improvement,Other 2 - improvement,395297.87
2021,47,Tennessee,4 Conservating planning assessment,Conservating planning assessment,110005.48
2021,47,Tennessee,6 Other 1 - planning,Other 1 - planning,216551.31
2021,47,Tennessee,7 Structural,Structural,9255004.76
2021,47,Tennessee,8 Land management,Land management,5947006.36
2021,47,Tennessee,9 Vegetative,Vegetative,8808567.13
2022,47,Tennessee,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,77309.00
2022,47,Tennessee,10 Forest Management,Forest Management,988712.00
2022,47,Tennessee,13 Other 2 - improvement,Other 2 - improvement,50461.00
2022,47,Tennessee,6 Other 1 - planning,Other 1 - planning,152938.00
2022,47,Tennessee,7 Structural,Structural,9705449.00
2022,47,Tennessee,8 Land Management,Land Management,6167660.00
2022,47,Tennessee,9 Vegetative,Vegetative,6740758.00
2017,48,Texas,10 Forest management,Forest management,7221116.22
2017,48,Texas,12 Soil remediation,Soil remediation,1208162.53
2017,48,Texas,13 Other 2 - improvement,Other 2 - improvement,142972.00
2017,48,Texas,4 Conservating planning assessment,Conservating planning assessment,28667.98
2017,48,Texas,6 Other 1 - planning,Other 1 - planning,27686.84
2017,48,Texas,7 Structural,Structural,24465314.31
2017,48,Texas,8 Land management,Land management,31711421.02
2017,48,Texas,9 Vegetative,Vegetative,7725273.08
2018,48,Texas,10 Forest management,Forest management,6585003.76
2018,48,Texas,12 Soil remediation,Soil remediation,1074194.84
2018,48,Texas,13 Other 2 - improvement,Other 2 - improvement,324989.14
2018,48,Texas,4 Conservating planning assessment,Conservating planning assessment,19376.52
2018,48,Texas,6 Other 1 - planning,Other 1 - planning,13548.41
2018,48,Texas,7 Structural,Structural,32438321.63
2018,48,Texas,8 Land management,Land management,34607671.52
2018,48,Texas,9 Vegetative,Vegetative,7714804.73
2019,48,Texas,10 Forest management,Forest management,9774850.30
2019,48,Texas,12 Soil remediation,Soil remediation,904790.27
2019,48,Texas,13 Other 2 - improvement,Other 2 - improvement,293876.01
2019,48,Texas,6 Other 1 - planning,Other 1 - planning,20955.97
2019,48,Texas,7 Structural,Structural,35859719.72
2019,48,Texas,8 Land management,Land management,41644023.03
2019,48,Texas,9 Vegetative,Vegetative,8550658.10
2020,48,Texas,10 Forest management,Forest management,7954341.46
2020,48,Texas,12 Soil remediation,Soil remediation,760837.98
2020,48,Texas,13 Other 2 - improvement,Other 2 - improvement,463430.59
2020,48,Texas,4 Conservating planning assessment,Conservating planning assessment,9911.05
2020,48,Texas,6 Other 1 - planning,Other 1 - planning,31918.55
2020,48,Texas,7 Structural,Structural,27097177.91
2020,48,Texas,8 Land management,Land management,43420997.64
2020,48,Texas,9 Vegetative,Vegetative,7341138.66
2021,48,Texas,10 Forest management,Forest management,7223600.88
2021,48,Texas,12 Soil remediation,Soil remediation,659201.89
2021,48,Texas,13 Other 2 - improvement,Other 2 - improvement,686335.59
2021,48,Texas,4 Conservating planning assessment,Conservating planning assessment,11739.53
2021,48,Texas,6 Other 1 - planning,Other 1 - planning,38801.24
2021,48,Texas,7 Structural,Structural,30087997.79
2021,48,Texas,8 Land management,Land management,41698591.31
2021,48,Texas,9 Vegetative,Vegetative,6226541.20
2022,48,Texas,10 Forest Management,Forest Management,4101026.00
2022,48,Texas,12 Soil Remediation,Soil Remediation,479764.00
2022,48,Texas,13 Other 2 - improvement,Other 2 - improvement,605772.00
2022,48,Texas,6 Other 1 - planning,Other 1 - planning,23844.00
2022,48,Texas,7 Structural,Structural,28063505.00
2022,48,Texas,8 Land Management,Land Management,39300229.00
2022,48,Texas,9 Vegetative,Vegetative,7379482.00
2017,49,Utah,10 Forest management,Forest management,2170012.35
2017,49,Utah,12 Soil remediation,Soil remediation,28522.28
2017,49,Utah,13 Other 2 - improvement,Other 2 - improvement,220001.84
2017,49,Utah,4 Conservating planning assessment,Conservating planning assessment,7665.53
2017,49,Utah,6 Other 1 - planning,Other 1 - planning,21271.76
2017,49,Utah,7 Structural,Structural,10813694.21
2017,49,Utah,8 Land management,Land management,3764963.82
2017,49,Utah,9 Vegetative,Vegetative,448467.33
2018,49,Utah,10 Forest management,Forest management,2666212.76
2018,49,Utah,12 Soil remediation,Soil remediation,32644.20
2018,49,Utah,13 Other 2 - improvement,Other 2 - improvement,416123.79
2018,49,Utah,4 Conservating planning assessment,Conservating planning assessment,9219.60
2018,49,Utah,6 Other 1 - planning,Other 1 - planning,17830.01
2018,49,Utah,7 Structural,Structural,15075978.60
2018,49,Utah,8 Land management,Land management,3930100.16
2018,49,Utah,9 Vegetative,Vegetative,297654.18
2019,49,Utah,10 Forest management,Forest management,1779400.32
2019,49,Utah,12 Soil remediation,Soil remediation,10501.21
2019,49,Utah,13 Other 2 - improvement,Other 2 - improvement,308433.67
2019,49,Utah,6 Other 1 - planning,Other 1 - planning,5162.62
2019,49,Utah,7 Structural,Structural,12290228.53
2019,49,Utah,8 Land management,Land management,3849173.87
2019,49,Utah,9 Vegetative,Vegetative,392790.28
2020,49,Utah,10 Forest management,Forest management,1222459.51
2020,49,Utah,12 Soil remediation,Soil remediation,21969.53
2020,49,Utah,13 Other 2 - improvement,Other 2 - improvement,297186.65
2020,49,Utah,4 Conservating planning assessment,Conservating planning assessment,9623.97
2020,49,Utah,6 Other 1 - planning,Other 1 - planning,7309.56
2020,49,Utah,7 Structural,Structural,13056919.98
2020,49,Utah,8 Land management,Land management,4779992.42
2020,49,Utah,9 Vegetative,Vegetative,291435.57
2021,49,Utah,10 Forest management,Forest management,1794795.78
2021,49,Utah,12 Soil remediation,Soil remediation,61035.92
2021,49,Utah,13 Other 2 - improvement,Other 2 - improvement,346864.81
2021,49,Utah,4 Conservating planning assessment,Conservating planning assessment,6171.54
2021,49,Utah,6 Other 1 - planning,Other 1 - planning,22297.38
2021,49,Utah,7 Structural,Structural,14948324.65
2021,49,Utah,8 Land management,Land management,4822774.42
2021,49,Utah,9 Vegetative,Vegetative,286479.12
2022,49,Utah,10 Forest Management,Forest Management,385250.00
2022,49,Utah,12 Soil Remediation,Soil Remediation,5999.00
2022,49,Utah,13 Other 2 - improvement,Other 2 - improvement,184357.00
2022,49,Utah,7 Structural,Structural,12276035.00
2022,49,Utah,8 Land Management,Land Management,3569494.00
2022,49,Utah,9 Vegetative,Vegetative,1461513.00
2017,50,Vermont,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,255390.97
2017,50,Vermont,10 Forest management,Forest management,117908.34
2017,50,Vermont,12 Soil remediation,Soil remediation,289755.72
2017,50,Vermont,13 Other 2 - improvement,Other 2 - improvement,19191.63
2017,50,Vermont,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,451.32
2017,50,Vermont,4 Conservating planning assessment,Conservating planning assessment,30920.54
2017,50,Vermont,6 Other 1 - planning,Other 1 - planning,197121.13
2017,50,Vermont,7 Structural,Structural,2906843.07
2017,50,Vermont,8 Land management,Land management,2033884.73
2017,50,Vermont,9 Vegetative,Vegetative,2163138.90
2018,50,Vermont,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,100991.65
2018,50,Vermont,10 Forest management,Forest management,138320.17
2018,50,Vermont,12 Soil remediation,Soil remediation,187620.53
2018,50,Vermont,13 Other 2 - improvement,Other 2 - improvement,16831.45
2018,50,Vermont,4 Conservating planning assessment,Conservating planning assessment,28356.79
2018,50,Vermont,6 Other 1 - planning,Other 1 - planning,233670.73
2018,50,Vermont,7 Structural,Structural,4031752.72
2018,50,Vermont,8 Land management,Land management,2030214.13
2018,50,Vermont,9 Vegetative,Vegetative,2387304.85
2019,50,Vermont,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,80563.05
2019,50,Vermont,10 Forest management,Forest management,190738.27
2019,50,Vermont,12 Soil remediation,Soil remediation,243606.19
2019,50,Vermont,13 Other 2 - improvement,Other 2 - improvement,256298.46
2019,50,Vermont,2 Resource-conserving crop rotatation,Resource-conserving crop rotatation,279.05
2019,50,Vermont,6 Other 1 - planning,Other 1 - planning,202654.64
2019,50,Vermont,7 Structural,Structural,3875644.57
2019,50,Vermont,8 Land management,Land management,1964699.98
2019,50,Vermont,9 Vegetative,Vegetative,2005548.81
2020,50,Vermont,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,48201.97
2020,50,Vermont,10 Forest management,Forest management,131619.69
2020,50,Vermont,12 Soil remediation,Soil remediation,87568.62
2020,50,Vermont,13 Other 2 - improvement,Other 2 - improvement,61371.03
2020,50,Vermont,6 Other 1 - planning,Other 1 - planning,119674.38
2020,50,Vermont,7 Structural,Structural,5189428.96
2020,50,Vermont,8 Land management,Land management,1956524.85
2020,50,Vermont,9 Vegetative,Vegetative,1576520.11
2021,50,Vermont,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,10492.68
2021,50,Vermont,10 Forest management,Forest management,131259.93
2021,50,Vermont,12 Soil remediation,Soil remediation,72558.33
2021,50,Vermont,13 Other 2 - improvement,Other 2 - improvement,44164.82
2021,50,Vermont,6 Other 1 - planning,Other 1 - planning,255898.73
2021,50,Vermont,7 Structural,Structural,3267579.18
2021,50,Vermont,8 Land management,Land management,1908149.86
2021,50,Vermont,9 Vegetative,Vegetative,1607837.95
2022,50,Vermont,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,29547.00
2022,50,Vermont,10 Forest Management,Forest Management,80952.00
2022,50,Vermont,12 Soil Remediation,Soil Remediation,36929.00
2022,50,Vermont,13 Other 2 - improvement,Other 2 - improvement,19608.00
2022,50,Vermont,6 Other 1 - planning,Other 1 - planning,303456.00
2022,50,Vermont,7 Structural,Structural,2311599.00
2022,50,Vermont,8 Land Management,Land Management,1691759.00
2022,50,Vermont,9 Vegetative,Vegetative,924007.00
2022,50,Virgin Islands of the U.S.,7 Structural,Structural,47025.00
2022,50,Virgin Islands of the U.S.,8 Land Management,Land Management,50620.00
2017,51,Virginia,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,2844.00
2017,51,Virginia,10 Forest management,Forest management,232273.67
2017,51,Virginia,12 Soil remediation,Soil remediation,180149.28
2017,51,Virginia,13 Other 2 - improvement,Other 2 - improvement,188588.71
2017,51,Virginia,6 Other 1 - planning,Other 1 - planning,127146.57
2017,51,Virginia,7 Structural,Structural,4552734.55
2017,51,Virginia,8 Land management,Land management,4503762.24
2017,51,Virginia,9 Vegetative,Vegetative,2867138.78
2018,51,Virginia,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,19362.15
2018,51,Virginia,10 Forest management,Forest management,545630.74
2018,51,Virginia,12 Soil remediation,Soil remediation,690924.90
2018,51,Virginia,13 Other 2 - improvement,Other 2 - improvement,76094.72
2018,51,Virginia,6 Other 1 - planning,Other 1 - planning,173846.19
2018,51,Virginia,7 Structural,Structural,8210510.79
2018,51,Virginia,8 Land management,Land management,6106233.74
2018,51,Virginia,9 Vegetative,Vegetative,3333675.10
2019,51,Virginia,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,20041.72
2019,51,Virginia,10 Forest management,Forest management,438001.07
2019,51,Virginia,12 Soil remediation,Soil remediation,845267.49
2019,51,Virginia,13 Other 2 - improvement,Other 2 - improvement,60320.90
2019,51,Virginia,6 Other 1 - planning,Other 1 - planning,83043.01
2019,51,Virginia,7 Structural,Structural,7903328.13
2019,51,Virginia,8 Land management,Land management,6465763.68
2019,51,Virginia,9 Vegetative,Vegetative,3310359.60
2020,51,Virginia,1 Comprehensive Nutrient Mgt.,Comprehensive Nutrient Mgt.,2993.68
2020,51,Virginia,10 Forest management,Forest management,445387.82
2020,51,Virginia,12 Soil remediation,Soil remediation,1160282.91
2020,51,Virginia,13 Other 2 - improvement,Other 2 - improvement,72243.78
2020,51,Virginia,6 Other 1 - planning,Other 1 - planning,158625.92
2020,51,Virginia,7 Structural,Structural,7323762.96
2020,51,Virginia,8 Land management,Land management,6695743.79
2020,51,Virginia,9 Vegetative,Vegetative,3604228.97
2021,51,Virginia,10 Forest management,Forest management,559210.74
2021,51,Virginia,12 Soil remediation,Soil remediation,706816.41
2021,51,Virginia,6 Other 1 - planning,Other 1 - planning,101272.34
2021,51,Virginia,7 Structural,Structural,5186807.26
2021,51,Virginia,8 Land management,Land management,5866572.04
2021,51,Virginia,9 Vegetative,Vegetative,2965408.63
2022,51,Virginia,10 Forest Management,Forest Management,558182.00
2022,51,Virginia,12 Soil Remediation,Soil Remediation,752343.00
2022,51,Virginia,4 Conservating planning assessment,Conservating planning assessment,19831.00
2022,51,Virginia,6 Other 1 - planning,Other 1 - planning,94497.00
2022,51,Virginia,7 Structural,Structural,7462687.00
2022,51,Virginia,8 Land Management,Land Management,5916559.00
